"IS_name","filename","area"
"Sulfoacetic Acid, 13C2","180821_Smp_MS13C315m_B",4931645
"Sulfoacetic Acid, 13C2","180821_Smp_MS13C315m_C",7521626
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C215m_A",11440247
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C215m_B",6304531
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C215m_C",7345910
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2175m_A",6493781
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2175m_B",9205081
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2175m_C",5811579
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2DCM_A",5057768
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2DCM_B",10173539
"Sulfoacetic Acid, 13C2","180821_Smp_MS14C2DCM_C",10678162
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C115m_A",4824328
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C115m_B",8507831
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C115m_C",9943918
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1175m_A",4587011
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1175m_B",6219312
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1175m_C",7705702
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1DCM_A",5579929
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1DCM_B",4728926
"Sulfoacetic Acid, 13C2","180821_Smp_MS4C1DCM_C",6151769
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C115m_A",7132953
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C115m_B",6207493
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C115m_C",6472885
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1175m_A",5409129
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1175m_B",14662482
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1175m_C",9420575
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1DCM_A",7482106
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1DCM_B",4548723
"Sulfoacetic Acid, 13C2","180821_Smp_MS5C1DCM_C",11143967
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C315m_A",6463065
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C315m_B",7222834
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C315m_C",6566557
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3175m_A",9166453
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3175m_B",7608552
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3175m_C",5463343
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3DCM_A",5421727
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3DCM_B",4728797
"Sulfoacetic Acid, 13C2","180821_Smp_MS6C3DCM_C",6973295
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C115m_A",6420014
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C115m_B",4253546
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C115m_C",5543002
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1175m_A",6493619
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1175m_B",5306617
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1175m_C",6351606
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1DCM_A",6264987
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1DCM_B",6411946
"Sulfoacetic Acid, 13C2","180821_Smp_MS7C1DCM_C",6924097
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C115m_A",6566557
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C115m_B",4625736
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C115m_C",8945588
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1175m_A",9177825
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1175m_B",8209852
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1175m_C",8958291
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1DCM_A",8934022
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1DCM_B",8931401
"Sulfoacetic Acid, 13C2","180821_Smp_MS8C1DCM_C",5657261
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C215m_A",6151509
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C215m_B",11059978
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C215m_C",5349237
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2175m_A",8723160
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2175m_B",6118342
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2175m_C",5021394
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2DCM_A",6416012
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2DCM_B",5648642
"Sulfoacetic Acid, 13C2","180821_Smp_MS9C2DCM_C",9416658
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InH2O_1",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InH2O_2",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InH2O_3",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InMatrix_1",5110759
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InMatrix_2",5848077
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix1InMatrix_3",10935446
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InH2O_1",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InH2O_2",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InH2O_3",0
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InMatrix_1",4346573
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InMatrix_2",4186339
"Sulfolactic Acid, 13C3","180821_Std_4uMStdsMix2InMatrix_3",6080628
"Sulfolactic Acid, 13C3","180821_Std_H2OInMatrix_1",5260383
"Sulfolactic Acid, 13C3","180821_Std_H2OInMatrix_2",6458103
"Sulfolactic Acid, 13C3","180821_Std_H2OInMatrix_3",10869621
"Sulfolactic Acid, 13C3","180821_Blk_FilterBlank_1",2780082
"Sulfolactic Acid, 13C3","180821_Blk_MQBlk_1",1798074
"Sulfolactic Acid, 13C3","180821_Blk_MQBlk_2",1561675
"Sulfolactic Acid, 13C3","180821_Blk_MQBlk_3",2907772
"Sulfolactic Acid, 13C3","180821_Blk_SWBlk_1",3503081
"Sulfolactic Acid, 13C3","180821_Blk_SWBlk_2",3453305
"Sulfolactic Acid, 13C3","180821_Blk_SWBlk_3",5001885
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full1",4543024
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full2",2860443
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full3",3738026
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full4",3265690
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full5",5513115
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Full6",6758729
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half1",4012981
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half2",1058049
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half3",1364478
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half4",1327034
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half5",1701294
"Sulfolactic Acid, 13C3","180821_Poo_Day1and2Poo_Half6",2085668
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_1",2196968
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_2",2525995
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_3",3283812
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_4",3029800
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_5",4549737
"Sulfolactic Acid, 13C3","180821_Poo_MesoScopeQC_6",6043523
"Sulfolactic Acid, 13C3","180821_Smp_MS10C215m_A",2821638
"Sulfolactic Acid, 13C3","180821_Smp_MS10C215m_B",6461852
"Sulfolactic Acid, 13C3","180821_Smp_MS10C215m_C",3112409
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2175m_A",4882698
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2175m_B",5002813
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2175m_C",2868990
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2DCM_A",4909496
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2DCM_B",4869024
"Sulfolactic Acid, 13C3","180821_Smp_MS10C2DCM_C",7215355
"Sulfolactic Acid, 13C3","180821_Smp_MS11C215m_A",7095857
"Sulfolactic Acid, 13C3","180821_Smp_MS11C215m_B",3224589
"Sulfolactic Acid, 13C3","180821_Smp_MS11C215m_C",3237602
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2175m_A",9793662
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2175m_B",1857565
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2175m_C",4573147
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2DCM_A",4798464
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2DCM_B",2801002
"Sulfolactic Acid, 13C3","180821_Smp_MS11C2DCM_C",5108024
"Sulfolactic Acid, 13C3","180821_Smp_MS12C115m_A",5050278
"Sulfolactic Acid, 13C3","180821_Smp_MS12C115m_B",4751066
"Sulfolactic Acid, 13C3","180821_Smp_MS12C115m_C",3173717
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1175m_A",2289870
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1175m_B",7317894
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1175m_C",2670530
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1DCM_A",2999070
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1DCM_B",3838142
"Sulfolactic Acid, 13C3","180821_Smp_MS12C1DCM_C",5498344
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2175m_A",2504890
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2175m_B",3260423
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2175m_C",6697948
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2DCM_A",3822974
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2DCM_B",3725229
"Sulfolactic Acid, 13C3","180821_Smp_MS13C2DCM_C",3213500
"Sulfolactic Acid, 13C3","180821_Smp_MS13C315m_A",4195955
"Sulfolactic Acid, 13C3","180821_Smp_MS13C315m_B",2658239
"Sulfolactic Acid, 13C3","180821_Smp_MS13C315m_C",5396620
"Sulfolactic Acid, 13C3","180821_Smp_MS14C215m_A",6779969
"Sulfolactic Acid, 13C3","180821_Smp_MS14C215m_B",3804388
"Sulfolactic Acid, 13C3","180821_Smp_MS14C215m_C",3262569
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2175m_A",2857697
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2175m_B",6121312
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2175m_C",2965223
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2DCM_A",3603124
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2DCM_B",6070249
"Sulfolactic Acid, 13C3","180821_Smp_MS14C2DCM_C",7351131
"Sulfolactic Acid, 13C3","180821_Smp_MS4C115m_A",3136735
"Sulfolactic Acid, 13C3","180821_Smp_MS4C115m_B",7528126
"Sulfolactic Acid, 13C3","180821_Smp_MS4C115m_C",6463365
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1175m_A",3272530
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1175m_B",3292444
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1175m_C",3871118
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1DCM_A",4124915
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1DCM_B",3056273
"Sulfolactic Acid, 13C3","180821_Smp_MS4C1DCM_C",2966254
"Sulfolactic Acid, 13C3","180821_Smp_MS5C115m_A",4678460
"Sulfolactic Acid, 13C3","180821_Smp_MS5C115m_B",3540440
"Sulfolactic Acid, 13C3","180821_Smp_MS5C115m_C",3043970
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1175m_A",3228588
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1175m_B",7278624
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1175m_C",8585755
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1DCM_A",8047012
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1DCM_B",4509519
"Sulfolactic Acid, 13C3","180821_Smp_MS5C1DCM_C",7839949
"Sulfolactic Acid, 13C3","180821_Smp_MS6C315m_A",3144179
"Sulfolactic Acid, 13C3","180821_Smp_MS6C315m_B",3290395
"Sulfolactic Acid, 13C3","180821_Smp_MS6C315m_C",3822974
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3175m_A",7556584
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3175m_B",6119135
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3175m_C",3769422
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3DCM_A",2349269
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3DCM_B",2442236
"Sulfolactic Acid, 13C3","180821_Smp_MS6C3DCM_C",9306848
"Sulfolactic Acid, 13C3","180821_Smp_MS7C115m_A",3731981
"Sulfolactic Acid, 13C3","180821_Smp_MS7C115m_B",4600278
"Sulfolactic Acid, 13C3","180821_Smp_MS7C115m_C",3047896
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1175m_A",3136550
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1175m_B",3317989
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1175m_C",2447391
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1DCM_A",3236524
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1DCM_B",3475891
"Sulfolactic Acid, 13C3","180821_Smp_MS7C1DCM_C",4118402
"Sulfolactic Acid, 13C3","180821_Smp_MS8C115m_A",4589887
"Sulfolactic Acid, 13C3","180821_Smp_MS8C115m_B",2500347
"Sulfolactic Acid, 13C3","180821_Smp_MS8C115m_C",8573749
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1175m_A",5124469
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1175m_B",4826930
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1175m_C",5506360
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1DCM_A",9563718
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1DCM_B",7856019
"Sulfolactic Acid, 13C3","180821_Smp_MS8C1DCM_C",3156618
"Sulfolactic Acid, 13C3","180821_Smp_MS9C215m_A",3151846
"Sulfolactic Acid, 13C3","180821_Smp_MS9C215m_B",9076986
"Sulfolactic Acid, 13C3","180821_Smp_MS9C215m_C",2702482
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2175m_A",8621881
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2175m_B",2847004
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2175m_C",2924957
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2DCM_A",7428098
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2DCM_B",2757314
"Sulfolactic Acid, 13C3","180821_Smp_MS9C2DCM_C",8325437
