feature,mzmed,rtmed,compound_name,structure,class,cruise,polarity
MS_POS_0796,133.03193084892624,7.72164560953776,NA,NA,NA,MS,pos
MS_POS_0797,133.03179512862798,7.083918762207031,NA,NA,NA,MS,pos
MS_POS_0798,133.06087466576838,11.668776448567709,L-Asparagine,NA,NA,MS,pos
MS_POS_0799,133.07381998479568,9.683732604980468,NA,NA,NA,MS,pos
MS_POS_0802,133.08002375669383,9.683732604980468,NA,NA,NA,MS,pos
MS_POS_0810,133.1384336777273,1.9624107360839844,NA,NA,NA,MS,pos
MS_POS_0811,134.03255482019526,6.988996378580729,NA,NA,NA,MS,pos
MS_POS_0812,134.0812374539531,10.37432149251302,NA,NA,NA,MS,pos
MS_POS_0813,135.04741986710502,9.879611714680989,Dimethylsulfoniopropionate,NA,NA,MS,pos
MS_POS_0817,136.06179159554463,4.786208089192709,Adenine,NA,NA,MS,pos
MS_POS_0825,136.07576581747827,9.505818684895834,NA,NA,NA,MS,pos
MS_POS_0837,137.0458435128571,5.691609446207682,NA,NA,NA,MS,pos
MS_POS_0838,137.04581815103927,7.769423421223959,Allopurinol/Hypoxanthine?,NA,NA,MS,pos
MS_POS_0839,137.04581381342624,6.445036061604818,NA,NA,NA,MS,pos
MS_POS_0840,137.0587940562745,5.065970102945964,NA,NA,NA,MS,pos
MS_POS_0844,137.06509656879132,3.5657455444335944,NA,NA,NA,MS,pos
MS_POS_0860,137.16346651858427,1.9624107360839844,NA,NA,NA,MS,pos
MS_POS_0862,138.05492712098413,5.548672231038411,Homarine,NA,NA,MS,pos
MS_POS_0863,138.05495374078748,7.981538391113281,Trigonelline,NA,NA,MS,pos
MS_POS_0887,140.03746312018214,12.29828592936198,NA,NA,NA,MS,pos
MS_POS_0888,140.03763394451252,8.940053304036459,N-Methyltaurine,NA,NA,MS,pos
MS_POS_0889,140.03746484931477,11.384605916341146,NA,NA,NA,MS,pos
MS_POS_0961,141.06584930177138,7.434857432047525,NA,NA,NA,MS,pos
MS_POS_0987,143.08154619375134,8.209971110026041,NA,NA,NA,MS,pos
MS_POS_0988,143.0815289454511,9.469913736979167,Ectoine,NA,NA,MS,pos
MS_POS_1010,144.085079287712,8.66710205078125,NA,NA,NA,MS,pos
MS_POS_1011,144.10191739476983,6.67427978515625,Proline betaine,NA,NA,MS,pos
MS_POS_1012,144.10191395209307,9.36664581298828,NA,NA,NA,MS,pos
MS_POS_1013,144.10198769365329,8.431325785319011,NA,NA,NA,MS,pos
MS_POS_1015,144.10187772369574,10.126795450846354,NA,NA,NA,MS,pos
MS_POS_1036,145.0607668637817,10.354178873697917,NA,NA,NA,MS,pos
MS_POS_1037,145.06075289344483,9.495094807942708,NA,NA,NA,MS,pos
MS_POS_1039,145.08589208398593,1.7246344884236653,NA,NA,NA,MS,pos
MS_POS_1047,146.06001652431576,2.0859303792317707,NA,NA,NA,MS,pos
MS_POS_1048,146.059952526575,2.743921915690104,NA,NA,NA,MS,pos
MS_POS_1049,146.11753088495212,10.01246846516927,NA,NA,NA,MS,pos
MS_POS_1050,146.11757361684136,8.47611999511719,(3-Carboxypropyl)trimethylammonium?,NA,NA,MS,pos
MS_POS_1051,146.1175207661296,9.14013163248698,Acetylcholine?,NA,NA,MS,pos
MS_POS_1069,147.0474231939911,8.592239888509114,NA,NA,NA,MS,pos
MS_POS_1070,147.0763954280385,11.490403747558592,L-Glutamine,NA,NA,MS,pos
MS_POS_1076,148.06040964915007,12.323855590820312,beta-Glutamic acid?/L-Glutamic acid/O-Acetyl-L-serine,NA,NA,MS,pos
MS_POS_1080,148.09679406586096,8.479293314615886,Hydroxyisoleucine,NA,NA,MS,pos
MS_POS_1097,150.05827756509953,7.145318094889323,L-Methionine,NA,NA,MS,pos
MS_POS_1098,150.05838677618857,7.742046356201172,NA,NA,NA,MS,pos
MS_POS_1118,151.04225844672368,2.009780693054199,NA,NA,NA,MS,pos
MS_POS_1122,151.1441194618743,6.851132456461588,NA,NA,NA,MS,pos
MS_POS_1125,152.05666470760144,8.385233052571614,NA,NA,NA,MS,pos
MS_POS_1126,152.0567602016003,9.262075805664065,Guanine,NA,NA,MS,pos
MS_POS_1128,152.07063610932727,9.222477213541667,NA,NA,NA,MS,pos
MS_POS_1129,152.07059376382418,7.122322591145833,NA,NA,NA,MS,pos
MS_POS_1134,153.06000227629676,9.149534098307292,NA,NA,NA,MS,pos
MS_POS_1153,154.05322227576073,5.3988093058268225,NA,NA,NA,MS,pos
MS_POS_1164,155.08144545589573,8.988802591959635,NA,NA,NA,MS,pos
MS_POS_1183,156.076739591278,11.029654439290365,L-Histidine,NA,NA,MS,pos
MS_POS_1199,157.09719888301328,7.001318359375,NA,NA,NA,MS,pos
MS_POS_1200,157.09722395650073,7.577770233154297,NA,NA,NA,MS,pos
MS_POS_1221,158.1176502862935,5.675205485026042,NA,NA,NA,MS,pos
MS_POS_1226,159.07643913315488,11.134468650390623,5-Hydroxyectoine,NA,NA,MS,pos
MS_POS_1227,159.07639010308498,12.100770568847656,NA,NA,NA,MS,pos
MS_POS_1228,159.07638954008326,10.320505777994793,NA,NA,NA,MS,pos
MS_POS_1229,159.10155706831796,1.6680004119873046,NA,NA,NA,MS,pos
MS_POS_1236,160.09683801413695,8.63050028483073,Betonicine/Turicine,NA,NA,MS,pos
MS_POS_1243,162.075969174513,9.069926452636718,NA,NA,NA,MS,pos
MS_POS_1246,162.11245161481156,8.361789957682292,Carnitine,NA,NA,MS,pos
MS_POS_1247,162.11245695459542,9.90297342936198,NA,NA,NA,MS,pos
MS_POS_1248,162.11247923541163,7.073341623942057,NA,NA,NA,MS,pos
MS_POS_1269,165.05804434192729,8.592925008138021,NA,NA,NA,MS,pos
MS_POS_1306,166.05323131377287,10.520482381184896,NA,NA,NA,MS,pos
MS_POS_1307,166.0531659664961,8.527803293863933,L-Methionine S-oxide,NA,NA,MS,pos
MS_POS_1318,166.07233321084516,8.70371348063151,NA,NA,NA,MS,pos
MS_POS_1319,166.0862518151964,8.669805908203125,Ethyl aminobenzoate?,NA,NA,MS,pos
MS_POS_1320,166.08627251767157,9.596223449707033,NA,NA,NA,MS,pos
MS_POS_1321,166.0861928319974,5.367824300130208,NA,NA,NA,MS,pos
MS_POS_1326,166.1224556459036,3.768445332845052,Hordenine,NA,NA,MS,pos
MS_POS_1335,167.12597361296156,6.459651692708333,NA,NA,NA,MS,pos
MS_POS_1340,168.06888090929615,8.490086873372396,NA,NA,NA,MS,pos
MS_POS_1373,170.06828005803956,18.01605224609375,NA,NA,NA,MS,pos
MS_POS_1374,170.0683657995693,17.29813232421875,NA,NA,NA,MS,pos
MS_POS_1375,170.1175521857876,8.324463399251302,NA,NA,NA,MS,pos
MS_POS_1376,170.11756520707735,9.079651896158854,NA,NA,NA,MS,pos
MS_POS_1395,173.092105212478,8.600616455078125,NA,NA,NA,MS,pos
MS_POS_1407,174.02195143376906,5.626234436035157,NA,NA,NA,MS,pos
MS_POS_1408,174.03867566051082,8.35910898844401,NA,NA,NA,MS,pos
MS_POS_1409,175.11897047608298,18.153434244791665,L-Arginine,NA,NA,MS,pos
MS_POS_1414,176.10284420615807,10.56835479736328,Citrulline,NA,NA,MS,pos
MS_POS_1416,176.12810274897075,10.567717488606773,NA,NA,NA,MS,pos
MS_POS_1418,176.1281706987186,9.150478108723958,NA,NA,NA,MS,pos
MS_POS_1419,176.1281608945655,8.092060852050782,NA,NA,NA,MS,pos
MS_POS_1420,176.1393794111863,7.434143575032552,NA,NA,NA,MS,pos
MS_POS_1432,179.0047713506152,7.253972625732421,Arsenobetaine,NA,NA,MS,pos
MS_POS_1437,179.0735704795124,10.96309814453125,Gonyol,NA,NA,MS,pos
MS_POS_1438,179.0736234689658,9.968840535481773,NA,NA,NA,MS,pos
MS_POS_1448,180.0865845391356,10.356862386067707,Glucosamine,NA,NA,MS,pos
MS_POS_1449,180.0864817787483,9.078473409016928,NA,NA,NA,MS,pos
MS_POS_1450,180.10188302114358,8.642476399739584,NA,NA,NA,MS,pos
MS_POS_1481,182.08117067869628,9.469786580403646,NA,NA,NA,MS,pos
MS_POS_1482,182.08110920698348,8.358068084716797,L-Tyrosine,NA,NA,MS,pos
MS_POS_1485,182.11763054139544,7.296353658040364,NA,NA,NA,MS,pos
MS_POS_1543,185.0920966196295,8.281767781575521,NA,NA,NA,MS,pos
MS_POS_1550,186.1125397629499,2.1714703877766928,NA,NA,NA,MS,pos
MS_POS_1557,188.03750247177695,2.5277679443359373,NA,NA,NA,MS,pos
MS_POS_1565,189.07584289745324,2.328597005208333,NA,NA,NA,MS,pos
MS_POS_1566,189.0758897616576,3.0612861633300783,NA,NA,NA,MS,pos
MS_POS_1567,189.1233778151336,8.639038594563802,NA,NA,NA,MS,pos
MS_POS_1568,189.12331319680752,9.625980631510416,N6-Acetyl-L-lysine,NA,NA,MS,pos
MS_POS_1570,190.1073268500755,10.76460469563802,NA,NA,NA,MS,pos
MS_POS_1586,193.05297635527535,11.1442143758138,NA,NA,NA,MS,pos
MS_POS_1589,193.0893573163635,9.979412841796876,NA,NA,NA,MS,pos
MS_POS_1590,193.15479262584563,7.403509521484375,NA,NA,NA,MS,pos
MS_POS_1591,193.15480100244372,6.673988596598306,NA,NA,NA,MS,pos
MS_POS_1603,194.09254090967528,10.409580485026042,NA,NA,NA,MS,pos
MS_POS_1609,195.0849435088603,10.409580485026042,NA,NA,NA,MS,pos
MS_POS_1656,200.07393818992955,2.2301137924194334,NA,NA,NA,MS,pos
MS_POS_1660,201.12337960938535,10.898039245605467,NA,NA,NA,MS,pos
MS_POS_1673,204.08661908861149,1.8334303538004555,NA,NA,NA,MS,pos
MS_POS_1674,204.12313010296907,7.47245127360026,O-Acetylcarnitine,NA,NA,MS,pos
MS_POS_1675,204.1231384661337,8.450599161783854,NA,NA,NA,MS,pos
MS_POS_1676,204.1230177382812,10.61346435546875,NA,NA,NA,MS,pos
MS_POS_1680,206.1025197881736,2.333360036214193,NA,NA,NA,MS,pos
MS_POS_1683,206.13883619225547,7.063779195149739,Dexpanthenol,NA,NA,MS,pos
MS_POS_1684,206.1389308009621,8.467672220865886,NA,NA,NA,MS,pos
MS_POS_1687,207.06858849447076,9.16815643310547,NA,NA,NA,MS,pos
MS_POS_1688,207.1048057809368,10.041666666666666,NA,NA,NA,MS,pos
MS_POS_1689,207.10512084232272,9.057891845703123,NA,NA,NA,MS,pos
MS_POS_1690,207.14192012119963,2.357322184244792,NA,NA,NA,MS,pos
MS_POS_1692,207.1703458917814,6.773081461588542,NA,NA,NA,MS,pos
MS_POS_1705,209.0478637706604,11.395947265625,NA,NA,NA,MS,pos
MS_POS_1712,209.084230855317,8.337227376302083,NA,NA,NA,MS,pos
MS_POS_1713,209.08420663074068,7.4064788818359375,NA,NA,NA,MS,pos
MS_POS_1723,211.0578417065629,5.154691060384114,NA,NA,NA,MS,pos
MS_POS_1726,211.10530013834867,9.417877705891929,NA,NA,NA,MS,pos
MS_POS_1727,211.10519126468097,8.50590108235677,NA,NA,NA,MS,pos
MS_POS_1788,217.07767257859703,1.9139649709065751,NA,NA,NA,MS,pos
MS_POS_1790,218.13855161104016,5.953627268473308,O-Propionylcarnitine,NA,NA,MS,pos
MS_POS_1799,219.170302940012,6.720516967773437,NA,NA,NA,MS,pos
MS_POS_1800,220.06375520441887,11.01845703125,NA,NA,NA,MS,pos
MS_POS_1801,220.1179135493707,1.75023562113444,NA,NA,NA,MS,pos
MS_POS_1806,221.1845923116284,2.2630374908447264,NA,NA,NA,MS,pos
MS_POS_1812,223.0937058147321,7.041670735677084,NA,NA,NA,MS,pos
MS_POS_1813,223.12455883880637,1.8877920786539713,NA,NA,NA,MS,pos
MS_POS_1818,226.14372205755316,2.168536631266276,NA,NA,NA,MS,pos
MS_POS_1823,228.12054850625415,2.3613296508789063,NA,NA,NA,MS,pos
MS_POS_1827,232.11780267361448,1.822117233276367,NA,NA,NA,MS,pos
MS_POS_1828,232.1179209710533,10.051348876953124,NA,NA,NA,MS,pos
MS_POS_1831,232.15401124011015,4.7253880818684895,Butyrylcarnitine,NA,NA,MS,pos
MS_POS_1900,235.16521568767797,7.420303344726563,NA,NA,NA,MS,pos
MS_POS_1922,236.14920571258324,10.166427612304688,NA,NA,NA,MS,pos
MS_POS_1923,236.14926435263715,8.51331278483073,NA,NA,NA,MS,pos
MS_POS_1924,238.1158411224495,6.912739054361978,NA,NA,NA,MS,pos
MS_POS_1940,244.09278448722856,8.159292856852213,Cytidine,NA,NA,MS,pos
MS_POS_1945,245.09872076335049,11.79004618326823,NA,NA,NA,MS,pos
MS_POS_1946,245.11320432928665,11.038859049479166,NA,NA,NA,MS,pos
MS_POS_1948,245.60047174678024,11.779960123697917,NA,NA,NA,MS,pos
MS_POS_1952,246.09722193830817,10.100488789876302,NA,NA,NA,MS,pos
MS_POS_1968,252.10775147461263,10.899236043294271,NA,NA,NA,MS,pos
MS_POS_1969,252.10753419177553,9.1480560302734375,Muramic acid,NA,NA,MS,pos
MS_POS_1970,252.10882204500427,3.567973327636719,Deoxyadenosine,NA,NA,MS,pos
MS_POS_1972,252.14404532669727,10.780495198567708,NA,NA,NA,MS,pos
MS_POS_1978,258.1101202823465,11.164593505859376,Glycerophosphocholine,NA,NA,MS,pos
MS_POS_1979,259.1133258099736,9.777836100260416,NA,NA,NA,MS,pos
MS_POS_1985,260.112900820563,2.5827359517415363,NA,NA,NA,MS,pos
MS_POS_1987,260.1644955660771,1.879177983601888,2-Heptyl-3-hydroxy-quinolone,NA,NA,MS,pos
MS_POS_1995,263.1317504309603,10.537888590494791,NA,NA,NA,MS,pos
MS_POS_2005,266.12334817577283,7.1638427734375,NA,NA,NA,MS,pos
MS_POS_2006,266.1234009774395,8.205987548828125,NA,NA,NA,MS,pos
MS_POS_2015,268.1034240419267,3.062270228068034,NA,NA,NA,MS,pos
MS_POS_2016,268.10399215915015,4.535692342122396,Adenosine,NA,NA,MS,pos
MS_POS_2030,269.08796791694215,7.760693359375,Inosine,NA,NA,MS,pos
MS_POS_2031,269.10528912803284,11.08629913330078,NA,NA,NA,MS,pos
MS_POS_2043,275.07118527563944,11.391570027669273,NA,NA,NA,MS,pos
MS_POS_2047,276.1440247779571,2.0641164143880206,NA,NA,NA,MS,pos
MS_POS_2053,280.0918458833812,9.770909118652344,NA,NA,NA,MS,pos
MS_POS_2055,283.174933547459,2.0150684356689452,NA,NA,NA,MS,pos
MS_POS_2056,284.09878597119473,9.131959533691406,Guanosine,NA,NA,MS,pos
MS_POS_2059,285.14444691953616,6.900211079915365,NA,NA,NA,MS,pos
MS_POS_2062,288.2896771159379,1.7226462046305342,NA,NA,NA,MS,pos
MS_POS_2064,289.13334127027804,1.8480630874633788,NA,NA,NA,MS,pos
MS_POS_2065,289.13924536688364,10.529441324869792,NA,NA,NA,MS,pos
MS_POS_2067,290.1343733822066,9.397771708170572,Ophthalmic acid,NA,NA,MS,pos
MS_POS_2069,291.06977277200997,7.757594807942708,NA,NA,NA,MS,pos
MS_POS_2070,291.1126289233588,1.973387082417806,NA,NA,NA,MS,pos
MS_POS_2071,291.12977555125065,14.020057169596354,L-Arginosuccinic acid,NA,NA,MS,pos
MS_POS_2074,292.1388566753018,1.9131429672241216,NA,NA,NA,MS,pos
MS_POS_2083,294.19091178655754,1.7513360341389974,NA,NA,NA,MS,pos
MS_POS_2112,299.1004037400986,3.0335091908772784,NA,NA,NA,MS,pos
MS_POS_2113,299.10994339703683,1.807558314005534,NA,NA,NA,MS,pos
MS_POS_2116,300.20158657788505,2.0118602752685546,NA,NA,NA,MS,pos
MS_POS_2166,322.1858334207144,2.42104008992513,NA,NA,NA,MS,pos
MS_POS_2180,329.1341591678509,10.604947916666667,NA,NA,NA,MS,pos
MS_POS_2181,330.0596087663828,7.176544189453125,NA,NA,NA,MS,pos
MS_POS_2182,330.05964869658396,6.115520985921224,NA,NA,NA,MS,pos
MS_POS_2183,333.12918688290904,11.617462158203123,NA,NA,NA,MS,pos
MS_POS_2185,334.13259075687233,11.134122721354167,NA,NA,NA,MS,pos
MS_POS_2187,334.1911972097292,1.8944552103678387,NA,NA,NA,MS,pos
MS_POS_2208,344.2279197242956,1.962610117594401,NA,NA,NA,MS,pos
MS_POS_2209,345.07784429389267,10.30025634765625,Thiamine monophosphate,NA,NA,MS,pos
MS_POS_2210,345.0780001688778,11.743402099609376,NA,NA,NA,MS,pos
MS_POS_2214,346.05446084785314,10.310178629557292,NA,NA,NA,MS,pos
MS_POS_2215,346.0547524764416,10.705953470865886,NA,NA,NA,MS,pos
MS_POS_2216,347.1448805656068,8.136576334635416,NA,NA,NA,MS,pos
MS_POS_2223,352.23282765610526,1.634252675374349,NA,NA,NA,MS,pos
MS_POS_2250,354.05104895908084,8.0521115620931,NA,NA,NA,MS,pos
MS_POS_2262,357.1655453881593,10.157535807291667,NA,NA,NA,MS,pos
MS_POS_2270,365.1051728936039,10.274229939778646,NA,NA,NA,MS,pos
MS_POS_2273,366.0511188098919,9.040169270833331,NA,NA,NA,MS,pos
MS_POS_2274,366.0509615025321,8.497220102945963,NA,NA,NA,MS,pos
MS_POS_2292,372.19024412931265,11.615169270833333,NA,NA,NA,MS,pos
MS_POS_2293,377.0529664668577,6.848649851481119,NA,NA,NA,MS,pos
MS_POS_2294,377.14561395464017,11.65845438639323,NA,NA,NA,MS,pos
MS_POS_2295,377.1457566412889,12.650953165690105,NA,NA,NA,MS,pos
MS_POS_2302,385.1286966525672,10.325590006510415,NA,NA,NA,MS,pos
MS_POS_2303,385.12845652253793,8.791477457682292,S-Adenosylhomocysteine,NA,NA,MS,pos
MS_POS_2304,386.0420393836862,4.9138743082682295,NA,NA,NA,MS,pos
MS_POS_2307,388.25405950012566,1.918364397684733,NA,NA,NA,MS,pos
MS_POS_2331,399.1441377968557,11.149031575520834,S-Adenosylmethionine,NA,NA,MS,pos
MS_POS_2332,399.14437066533,12.38692881266276,NA,NA,NA,MS,pos
MS_POS_2345,425.1764505808638,9.802901204427084,Chitobiose,NA,NA,MS,pos
MS_POS_2359,431.1000006359434,5.0533495585123696,NA,NA,NA,MS,pos
MS_POS_2360,432.1178143592509,1.467973518371582,NA,NA,NA,MS,pos
MS_POS_2361,432.2804003571465,1.8927074432373048,NA,NA,NA,MS,pos
MS_POS_2395,457.11200225537567,9.962516276041669,Riboflavin-5-phosphate,NA,NA,MS,pos
MS_POS_2424,487.17849873140113,8.154612223307291,NA,NA,NA,MS,pos
MS_POS_2429,502.08964943858933,3.5705540974934893,NA,NA,NA,MS,pos
MS_POS_2430,503.1185737023096,6.826973470052083,NA,NA,NA,MS,pos
MS_POS_2432,509.1606581454895,8.180895233154297,NA,NA,NA,MS,pos
MS_POS_2460,581.2184923739371,3.7571201324462895,NA,NA,NA,MS,pos
MS_POS_2472,664.11659841473,11.785871887207032,NA,NA,NA,MS,pos
MS_POS_2473,664.1171506383848,12.045284016927084,NA,NA,NA,MS,pos
MS_POS_2529,786.1643779102799,9.627086893717449,NA,NA,NA,MS,pos
MS_NEG_0039,61.987086239364686,5.206949361165365,NA,NA,NA,MS,neg
MS_NEG_0055,61.99523156064629,9.11979268391927,NA,NA,NA,MS,neg
MS_NEG_0068,62.99614711979796,9.144711303710938,NA,NA,NA,MS,neg
MS_NEG_0112,74.98959232702632,2.2448031107584634,NA,NA,NA,MS,neg
MS_NEG_0155,78.91771171265997,8.835892740885416,NA,NA,NA,MS,neg
MS_NEG_0161,79.95616307211625,14.670706685384117,NA,NA,NA,MS,neg
MS_NEG_0299,91.01774086685955,1.7987239201863607,NA,NA,NA,MS,neg
MS_NEG_0336,93.00020579613086,4.752542622884115,NA,NA,NA,MS,neg
MS_NEG_0510,102.02657729196495,6.753406778971355,NA,NA,NA,MS,neg
MS_NEG_0512,102.02661570370137,2.232076899210612,NA,NA,NA,MS,neg
MS_NEG_0537,104.04227459748846,7.770884704589844,NA,NA,NA,MS,neg
MS_NEG_0591,108.02053160039549,3.899183654785156,NA,NA,NA,MS,neg
MS_NEG_0592,108.02060167946784,4.607231140136719,NA,NA,NA,MS,neg
MS_NEG_0594,108.9954183780356,4.90676015218099,Ethanesulfonic acid,NA,NA,MS,neg
MS_NEG_0656,115.00263982548556,11.805240885416667,Fumaric acid,NA,NA,MS,neg
MS_NEG_0712,119.01614240386584,2.975505828857422,NA,NA,NA,MS,neg
MS_NEG_0713,119.02244641471876,12.992120361328125,NA,NA,NA,MS,neg
MS_NEG_0746,123.01106210553068,2.953502146402995,1-Propanesulfonate,NA,NA,MS,neg
MS_NEG_0768,124.00640530513368,11.186592610677083,Taurine,NA,NA,MS,neg
MS_NEG_0770,124.99040991090337,7.54503428141276,Isethionic acid,NA,NA,MS,neg
MS_NEG_0778,126.90403972903218,5.065583038330078,NA,NA,NA,MS,neg
MS_NEG_0788,126.9970986957708,6.905142211914063,"Isethionic acid, 13C2",NA,NA,MS,neg
MS_NEG_0790,127.05764274189754,1.9911368052164713,NA,NA,NA,MS,neg
MS_NEG_0827,131.03393760310135,3.2364433288574217,NA,NA,NA,MS,neg
MS_NEG_0856,132.86691226378065,9.6911376953125,NA,NA,NA,MS,neg
MS_NEG_0873,133.01324485227994,13.807177734375,Malic acid,NA,NA,MS,neg
MS_NEG_0883,134.04627962637963,4.687834676106771,Adenine,NA,NA,MS,neg
MS_NEG_0895,134.89368283793476,9.392789204915363,NA,NA,NA,MS,neg
MS_NEG_0917,136.0111260314761,1.8157344818115235,NA,NA,NA,MS,neg
MS_NEG_0931,137.02342513630123,6.539761098225911,Salicylic acid,NA,NA,MS,neg
MS_NEG_0944,138.02204361850943,12.123947143554688,3-Aminopropanesulfonate,NA,NA,MS,neg
MS_NEG_0949,138.02679570116624,2.068699518839518,NA,NA,NA,MS,neg
MS_NEG_0953,138.9697049318396,14.616325887044272,Sulfoacetic acid,NA,NA,MS,neg
MS_NEG_0959,140.96760082183792,3.584182230631511,Sodium 2-mercaptoethanesulfonate,NA,NA,MS,neg
MS_NEG_0967,142.96337125549064,3.222438939412435,NA,NA,NA,MS,neg
MS_NEG_0983,144.0445455423584,2.069683647155762,NA,NA,NA,MS,neg
MS_NEG_1009,146.04505585627834,12.309947204589845,NA,NA,NA,MS,neg
MS_NEG_1011,146.05303481419713,2.2196306864420574,NA,NA,NA,MS,neg
MS_NEG_1030,149.02691536653938,2.5468070983886717,2-Hydroxy-4-(methylthio)butyric acid,NA,NA,MS,neg
MS_NEG_1032,150.04131698044912,8.385018412272135,Guanine,NA,NA,MS,neg
MS_NEG_1035,150.96978685331285,14.358162434895831,NA,NA,NA,MS,neg
MS_NEG_1043,153.0184761352278,4.242702356974283,"2,5-Dihydroxybenzoic acid",NA,NA,MS,neg
MS_NEG_1044,154.0217996323571,4.0119377136230465,NA,NA,NA,MS,neg
MS_NEG_1105,161.08111067786754,2.149342346191406,NA,NA,NA,MS,neg
MS_NEG_1119,164.10731069710806,3.854157765706381,NA,NA,NA,MS,neg
MS_NEG_1123,166.0171820415763,4.9362848917643225,N-Acetyltaurine,NA,NA,MS,neg
MS_NEG_1124,166.01717286225465,4.151179377237956,NA,NA,NA,MS,neg
MS_NEG_1125,166.017262282302,5.6990208943684895,NA,NA,NA,MS,neg
MS_NEG_1139,166.96484509891684,15.17967224121094,3-Sulfopyruvic acid,NA,NA,MS,neg
MS_NEG_1140,167.0203434307825,10.718076578776042,NA,NA,NA,MS,neg
MS_NEG_1141,167.99645851139715,13.11382802327474,L-Cysteic acid,NA,NA,MS,neg
MS_NEG_1145,171.04779578956305,2.0209543863932296,NA,NA,NA,MS,neg
MS_NEG_1166,173.00847057915453,15.68544921875,cis-Aconitic acid,NA,NA,MS,neg
MS_NEG_1169,173.0448155341874,11.180345153808592,Shikimic acid,NA,NA,MS,neg
MS_NEG_1170,173.0449308266592,11.768804931640624,NA,NA,NA,MS,neg
MS_NEG_1171,174.08770445677712,12.39552714029948,NA,NA,NA,MS,neg
MS_NEG_1178,176.100255363815,2.2223007202148444,NA,NA,NA,MS,neg
MS_NEG_1181,177.0429626913562,9.508140055338542,NA,NA,NA,MS,neg
MS_NEG_1182,178.07148734011977,7.408718109130859,NA,NA,NA,MS,neg
MS_NEG_1194,181.0499909770838,1.828579839070638,Ethyl dihydroxybenzoate,NA,NA,MS,neg
MS_NEG_1208,187.10824458787815,9.463248697916669,NA,NA,NA,MS,neg
MS_NEG_1241,200.96253617806664,1.839116096496582,NA,NA,NA,MS,neg
MS_NEG_1243,203.05570100233388,12.23247578938802,NA,NA,NA,MS,neg
MS_NEG_1247,205.035870538055,2.0062503814697266,Lipoic acid,NA,NA,MS,neg
MS_NEG_1319,219.05081943650936,11.298097737630208,NA,NA,NA,MS,neg
MS_NEG_1320,219.08714798168091,10.408085123697916,NA,NA,NA,MS,neg
MS_NEG_1331,233.10295346500956,9.718816121419271,NA,NA,NA,MS,neg
MS_NEG_1348,244.0827135884964,8.77665506998698,NA,NA,NA,MS,neg
MS_NEG_1356,247.11876232445175,1.7741691589355466,NA,NA,NA,MS,neg
MS_NEG_1374,258.15017940043253,1.788895352681478,NA,NA,NA,MS,neg
MS_NEG_1378,261.1345705554934,1.5939647674560546,NA,NA,NA,MS,neg
MS_NEG_1384,267.0725697584251,11.548948160807292,Inosine,NA,NA,MS,neg
MS_NEG_1386,268.07592017538946,11.183421834309897,NA,NA,NA,MS,neg
MS_NEG_1389,270.0267004734893,2.071936670939128,NA,NA,NA,MS,neg
MS_NEG_1390,271.0304077143793,1.9262507120768229,NA,NA,NA,MS,neg
MS_NEG_1393,273.1038197704112,1.8222477595011393,NA,NA,NA,MS,neg
MS_NEG_1396,281.05250633903944,1.7887635548909508,NA,NA,NA,MS,neg
MS_NEG_1416,287.1192464971201,1.7656565348307294,NA,NA,NA,MS,neg
MS_NEG_1417,288.1204189132967,11.387032063802083,NA,NA,NA,MS,neg
MS_NEG_1419,289.0984831137629,1.8912415822347008,NA,NA,NA,MS,neg
MS_NEG_1420,289.11570852630314,13.878757731119792,NA,NA,NA,MS,neg
MS_NEG_1430,305.08803538259315,13.687500508626302,NA,NA,NA,MS,neg
MS_NEG_1448,328.0456046999912,7.2410936991373696,"3',5'-Cyclic AMP",NA,NA,MS,neg
MS_NEG_1450,330.8423662028177,14.68406778971354,NA,NA,NA,MS,neg
MS_NEG_1475,341.10929550951624,11.707845052083334,Lactose/Maltose/Trehalose/Sucrose,NA,NA,MS,neg
MS_NEG_1477,344.04049212051973,10.646881103515623,"3',5'-Cyclic GMP",NA,NA,MS,neg
MS_NEG_1495,365.102744281072,2.86522216796875,NA,NA,NA,MS,neg
MS_NEG_1499,372.1052384309951,5.738599141438802,NA,NA,NA,MS,neg
MS_NEG_1506,381.0894965620241,2.0053882598876953,NA,NA,NA,MS,neg
MS_NEG_1508,383.1148234065817,10.375762939453123,NA,NA,NA,MS,neg
MS_NEG_1509,389.1265086570279,11.668521118164062,NA,NA,NA,MS,neg
MS_NEG_1526,410.0879807067122,5.6617584228515625,NA,NA,NA,MS,neg
MS_NEG_1550,565.0482246153431,13.95836385091146,UDP-glucose,NA,NA,MS,neg
MS_NEG_1551,606.074985228247,13.10172424316406,UDP-N-acetylglucosamine,NA,NA,MS,neg
