"feature","mean_mz","sd_ppm","mean_rt","sd_rt","mean_pw","sd_pw","log_mean_area","log_sd_area","sn","f","scale","lmin","feat_npeaks","n_found","samps_found","stans_found","pooled_cv","pooled_cv_rob","med_SNR","med_cor","max_SNR","max_cor","medtop3_cor","log_med_cor","med_missed_scans","smp_to_blk","smp_to_std","iso_shape_cor","iso_area_cor","feat_class"
"FT0341",118.086542776667,0.338668717598452,613.230529785156,16.515187881101,80.3815038477515,11.7613306151766,7.80518916768471,0.0990926194097289,0,238.692307692308,29,612.846153846154,1,0.317073170731707,0.458333333333333,0,0.300888646308194,0.305644177422707,8.50090790800821,0.411238180895254,13.376802471958,0.568477599972354,0.541466278903169,-0.230060361526825,2,0.174809665636554,0.0893653267024865,-0.629433295153037,-2.29832375866928,"Bad"
"FT0344",118.08653811023,0.407981808328358,444.629608154297,29.7269640918055,44.5762908312739,10.9292718212043,7.73510872788895,0.171777615347021,1.1557635602821,211.384615384615,13.1538461538462,496.576923076923,1.19512195121951,0.439024390243902,0.375,0.8,0.227973814832412,0.102706898119029,4.38556977768707,0.167291544937543,16.2661098671867,0.949846757589751,0.94829524771889,-0.0795070256283273,-1,0.0603537922158482,-0.141630953676999,-1.02766102192395,-2.71834681027863,"Bad"
"FT0345",119.034135363931,0.386793432010698,584.504272460938,16.9012402597514,51.2314453125,5.4809027384651,7.06241852259125,0.30747565497963,6.21825629514006,104,11,129,1,0.0487804878048781,0,0.2,0.46529757688798,0.46529757688798,6.87072086266894,0.595142203796617,10.8726942308486,0.877080521767854,0.876604159316322,-0.392697493252051,35.5,-2.01198745266179,-4.36715947560173,-1.14568139397629,-4.33612908876028,"Stans only"
"FT0346",119.034098028454,0.278719556338622,552.496185302734,11.3392999361157,40.2830810546875,1.35905018667481,6.77480955247732,0.645487069499181,6.23418654209372,189,11,129,1,0.0487804878048781,0,0.2,0.46529757688798,0.46529757688798,8.38346606324806,0.278119054536153,15.5190007357911,0.952205151849595,0.859361066605213,-0.141534421532166,22.5,-2.01198745266179,-4.36715947560173,-0.605437037637629,1,"Stans only"
"FT0347",119.083544569045,0.32256078838747,346.229904174805,5.06741669436641,78.4540069580078,1.03783826377856,7.03952941416359,0.516080160169147,2.7313606142939,46.8333333333333,11.6666666666667,129,1,0.146341463414634,0.25,0,0.451928745193371,0.477501495701684,16.5018908649946,0.92148576000803,25.0520289136928,0.954946082391915,0.954653535997664,-1.10505156887158,11.5,1.55916124764763,3.53470070265769,-1.09264750830381,-1.87014607465441,"Good"
"FT0348",119.089839225031,0.36403546763116,346.651718139648,9.98190821882608,98.6318237588605,7.61837271289013,8.22625424499042,0.512035486612547,2.88122793429083,76.5789473684211,11.2631578947368,288.789473684211,1,0.926829268292683,1,0.8,0.422428965931743,0.46088555146937,20.4076958927957,0.884730930071839,31.3530709155955,0.928947327982821,0.928780998887948,-0.93828721101896,31,1.48033036028877,0.291503079886193,-1.68900557052549,-3.16029462189026,"Good"
"FT0349",119.089805427948,0.43303431892231,479.700836181641,24.0255407330771,40.2311320600986,10.6965687403466,6.27770196458324,0.166257256081819,0.950660690394401,70.9148936170213,16.2765957446809,475.042553191489,1.48780487804878,0.658536585365854,0.833333333333333,0.4,0.244287880722108,0.214683042160048,3.7773563737477,0.318464086577964,5.98576325976293,0.751506410735844,0.616695568530053,-0.166511254150557,-27,0.145251132355979,0.115742954188909,1,1,"Bad"
"FT0350",119.08980876248,0.362886808166701,428.400604248047,8.21022843663311,37.7400510706936,8.04210018217011,6.4262031671393,0.168881594897076,1.24942439065421,74.5263157894737,11.6315789473684,378.894736842105,1,0.463414634146341,0.416666666666667,0.7,0.178016326035388,0.19362201090407,3.66086340145214,0.342847945887121,10.8750037007368,0.91106364294512,0.910430407671933,-0.182334130254929,2,0.33136616707723,-0.162123962743049,1,1,"Bad"
"FT0351",119.089727191339,0.425580943678181,131.933990478516,7.90810086782679,45.9825256910252,10.6566135707469,6.16357564887951,0.150186596325213,0.448041403045941,67.5625,22,119.3125,1,0.390243902439024,0.541666666666667,0,0.449037207360102,0.392246759642884,3.30561997305008,0.36145530777979,4.53172134704664,0.648681768349274,0.593596436844679,-0.194808700741428,2,0.210209310606342,0.0904479281210562,1,1,"Bad"
"FT0353",119.089736187287,0.388713558394944,66.953784,20.0944034063875,69.0445198068871,9.01188962546014,6.19736646066736,0.185725336985965,0.502109002041322,90,25.8,42,1.02439024390244,0.0975609756097561,0.125,0,0.309160158863415,0.339971437626922,3.02414208373359,0.114613341397189,4.40457130505504,0.525209399116553,0.352683358493944,-0.0528670264489188,21,0.0112959990304044,0.0463619749197408,1,1,"Bad"
"FT0354",119.089720881093,0.449039282983225,255.656005859375,11.4107518172008,36.938507293364,2.14505065665535,6.02097806065044,0.124074779720491,0.537203211917602,72.1428571428571,12.7142857142857,259.428571428571,1.02439024390244,0.146341463414634,0.208333333333333,0,0.292941907803207,0.213713296919798,2.73342114989498,0.0826725808429219,3.49976094591561,0.480086596135227,0.46039249854116,-0.0374756251224596,5.5,0.0661196991686463,0.0969201151156224,1,1,"Bad"
"FT0355",119.089712048835,0.501714529142962,195.064712524414,9.27372629713611,32.709850441966,0.817374044666708,5.9732739214499,0.139212536365043,0.619280313679916,83.25,11,198.75,1,0.0975609756097561,0.125,0,0.208519266583613,0.0844315805283998,2.7139230102614,0.116587349213617,3.88729140576343,0.379144066767944,0.362332443390218,-0.0538363857801648,3,0.0625989096066952,0.156606705637568,1,1,"Bad"
"FT0356",120.065761298581,0.370889725895131,592.382934570312,8.83250579114294,48.720456077939,2.83431286679332,6.29618509005655,0.658524683408678,2.7511983984602,96.4,15.4,160.6,1.02439024390244,0.0975609756097561,0,0.4,0.318227982231683,0.280528000871259,6.35281972995847,0.650243630423967,18.7996694841138,0.943863159495264,0.935650034835366,-0.456234367625173,17,0.489758454390344,-1.01221215629909,-0.23321443227038,-0.518248305450827,"Good"
"FT0357",120.065765742979,0.356927529934737,555.074645996094,7.69204979204316,43.4795892177484,0.901729986636341,6.03871173225446,0.62923773497535,2.52246157239614,122,11,129,1,0.0731707317073171,0,0.3,0.249686497533226,0.246764102584637,4.25373567823184,-0.0875593998433127,14.7144249439897,0.957086426654605,0.953586559589291,0.0364529863804023,20,1.19691698685626,3.53470070265769,-0.545256011349591,0.0622891821598916,"Good"
"FT0358",120.080981254425,0.367006082169439,278.100631713867,9.26825156703163,97.5796220360733,1.4375035063903,6.94727617178995,0.52790417271323,2.60091847034767,31.25,11,129,1,0.0975609756097561,0,0.4,0.396661933745967,0.211534764184086,14.8960776104291,0.889263772944414,31.2002565571553,0.95032764509272,0.926523915212685,-0.955710277617053,19,0.588919914831867,-0.86064555014566,-0.541213961451697,-3.19798932400485,"Good"
"FT0359",120.090723321658,0.361512045236356,346.191833496094,2.03795040906861,77.1451689891326,1.58262500491048,7.133694726009,0.374235694692708,4.00803793821827,47,11,129,1,0.170731707317073,0.25,0,0.488847766408204,0.515710344614984,14.5816462112536,0.940788951497121,19.6924013942486,0.966923892360135,0.9664455395333,-1.22759724840993,28,1.90253821377813,3.53470070265769,-0.952035029065793,-2.33044266561674,"Good"
"FT0360",120.972499912161,0.392740264450822,1185.92523193359,12.0782187136544,65.4624880301339,20.0607172345655,7.75825326258611,0.413327032242065,2.37636374328446,203.21875,11.1875,459.59375,1.02439024390244,0.75609756097561,0.958333333333333,0.1,0.812357736529792,0.910946644732739,10.8179075173507,0.725576502857976,18.1528609973276,0.883678019731481,0.870269466830927,-0.561578705493609,17,-0.173977450712638,0.785442675414352,1,1,"Bad"
"FT0362",120.972610951406,0.448975775265965,899.817810058594,19.1659842267015,53.7229953106689,21.8887739172395,6.30796080692751,0.304843963613006,1.11391438810983,198.703703703704,23.2592592592593,163.814814814815,1.5609756097561,0.75609756097561,0.916666666666667,0.3,0.495665854318728,0.269723521108096,3.91453635265594,0.112771626833561,8.47095157940602,0.340649442507134,0.306802216934924,-0.0519645780935838,-33.5,0.516946590934695,0.254878487298714,1,1,"Bad"
"FT0363",120.972623157727,0.41817910157697,975.272308349609,17.2874783785749,38.3804836156798,12.3951239714188,6.22618789006608,0.277107522199878,1.03864457279784,196.108695652174,16.5217391304348,254.826086956522,1.39024390243902,0.731707317073171,0.875,0.3,0.625347105087056,0.480274552457598,3.33883282583122,0.106769150068196,6.63973123314601,0.529375543231362,0.358689207873366,-0.0490362859098462,-13,0.59084787940657,0.462179685119017,1,1,"Bad"
"FT0364",120.972643555047,0.437998461095163,1024.2099609375,8.30851393220127,32.6811982166109,7.65706662191019,6.16588607096102,0.274642415476419,1.13510919981911,200.529411764706,14.1764705882353,315.176470588235,1.02439024390244,0.390243902439024,0.5,0.1,0.451543568442636,0.334467466539353,2.75967986780391,0.103669286382747,5.97531611273943,0.604208364089929,0.462336844443051,-0.0475317218119804,2,0.592328801520716,0.447302942707093,1,1,"Bad"
"FT0365",120.972574466651,0.395514422015248,1138.55822753906,10.0066889396661,42.4849310980903,14.8757720213887,6.85757880933391,0.200807789786793,1.69373430633582,202.35,12.3,423.15,1.09756097560976,0.390243902439024,0.375,0.4,0.340892708823342,0.101633292391308,5.96440411557217,-0.0528804674862248,12.9086660834804,0.302474351133177,0.259093118381484,0.0223790689463539,-1,0.0295477766560184,-0.0786536311206001,1,1,"Bad"
"FT0366",120.972600003916,0.376014039927763,842.546325683594,9.82199239484641,38.2325817289807,9.72621101671333,5.88287760020139,0.41453583432213,1.04496846853414,216.692307692308,17.9230769230769,125.384615384615,1.02439024390244,0.292682926829268,0.375,0.1,0.739363041688714,0.938504838701064,3.07249717179132,0.0697467190000825,5.77480032244967,0.506412932544677,0.462969788278842,-0.0313987895486788,9,1.09177977549995,0.19793292156945,1,1,"Bad"
"FT0367",120.97262310546,0.444214264954031,1059.99768066406,8.15585747071753,31.1687026605373,4.33633753895388,6.22138560634588,0.269420717126613,1.34986947919775,189.25,13.5,360.25,1,0.292682926829268,0.291666666666667,0,0.724509421227279,0.300918850054559,2.96029114904689,0.0556177962634963,5.01585264536112,0.487298052893268,0.272284573512619,-0.0248522055109903,0,0.456216476944979,0.428161062733866,1,1,"Bad"
"FT0368",121.032018586423,0.376462271655259,415.988406368164,1.13652870233772,76.615905306543,7.07613024850644,8.31463333500277,0.432792364352751,4.69557505943873,46.7,11,129,1.02439024390244,0.951219512195122,1,0.8,0.397968421861459,0.487594413225467,17.7364709756454,0.867761707797874,26.4562949149172,0.908201030971621,0.906523301962112,-0.878642768117661,23,1.15263620183802,3.53470070265769,-2.40122816990798,-3.83054996333558,"Good"
"FT0369",121.039871505329,0.367817409267214,185.575439453125,8.24327114941506,78.5334008451791,3.24638105420921,6.98279179935584,0.50973919686963,2.51174008595433,26.6666666666667,11,129,1,0.146341463414634,0.25,0,0.319397789939244,0.384674354832408,16.5858171748561,0.925283855822781,23.0764339199284,0.957631769570506,0.949171100563801,-1.12658554852536,18,0.0764638539706481,0.590852752612795,-0.929550057245473,-2.85775956638145,"Good"
"FT0370",121.039715241431,0.335744937386222,422.982482910156,20.2399180576911,60.1225392659505,5.23118926288741,5.15231796133456,1.15010129642906,2.54649666843263,101.25,11,129,1,0.0975609756097561,0,0.4,0.151372615076669,0.180130555594232,2.20427205930168,0.546251727312619,15.7799272679251,0.950192319371623,0.830784828085882,-0.343185015209311,61,-2.01198745266179,-4.36715947560173,-1.44996326111168,-1.50938936380939,"Stans only"
"FT0371",121.064992350987,0.312876991413435,188.181274414062,22.5073688264164,79.1806409882336,1.87724996614509,6.8819601262214,0.535673291778389,2.59953891729659,102,11.5,168.75,1,0.0975609756097561,0,0.4,0.25627145556024,0.285994174815107,3.33253897912414,0.061809966869253,21.5775847924973,0.937589374657133,0.937074210864581,-0.0277091850952243,3,0.0465588155008139,-1.33082774144103,-0.0219712099839982,-4.08212211049236,"Stans only"
"FT0372",121.064999413469,0.30626105475693,129.895118713379,4.44962811540365,30.0504338334246,1.47660942107167,6.33846214220691,0.111926258560304,0.345052810427901,102,13,120.25,1,0.0975609756097561,0,0.4,0.34108756942229,0.229619490485053,4.12532740560887,0.591352296348942,5.63552701733771,0.82875680415187,0.804222739427336,-0.388650937206398,1,-0.0161463779116577,0.00618176842909608,-0.126011880809206,-0.682874334856567,"Bad"
"FT0373",121.065042133784,0.309186313740246,389.98405456543,11.3558209434551,38.7672271728516,1.66870871901811,6.41435035937993,0.114624499417234,0.588045629527841,100.5,13,456,1,0.0487804878048781,0,0.2,0.263339665428887,0.218554438561615,2.86164451629248,0.16237960150169,4.69687728222329,0.422321559090901,0.41238060785235,-0.0769527548638565,2,0.131982586880621,0.157707175414891,0.012483439522237,-1.02710754285974,"Bad"
"FT0375",122.006546035724,0.356735373599405,459.588317871094,13.2450386981743,70.3379531488186,3.47601304254922,7.00558076444508,0.379030220967416,2.26143674640244,88.2,21,486.8,1,0.121951219512195,0.0833333333333334,0.1,0.717328299728179,0.863871878959341,9.00536282675931,0.75005451005605,15.8626751769289,0.898915154054477,0.869900598844033,-0.60215469531918,9,-0.120231089114276,-0.422312309932333,-0.12744458916451,-1.01480166151654,"Bad"
"FT0376",122.006570149109,0.324759507729048,391.955841064453,9.27071852314142,42.1939995175316,3.70967614332676,7.10765119842585,0.252480866393474,2.45636428332635,78.6,13.8,398,1.02439024390244,0.0975609756097561,0.0833333333333334,0,0.607133540151899,0.750664755423123,3.50728002923021,-0.0572009521525508,5.17441288091104,0.35304407463022,0.214685187047783,0.0241575456008122,0,0.0824310880509019,-0.0343351431902158,-0.122141583677075,-1.14888776569726,"Bad"
"FT0377",122.006569574593,0.364727549129244,426.415161132812,7.94581576653766,43.9330343851229,2.47384745456304,7.15736470056834,0.255702220651452,2.5093766984396,77,16,436,1,0.0975609756097561,0.0833333333333334,0,0.601996126068506,0.741089838906874,4.97461570424293,0.639184810489153,7.98012967504222,0.805844532719799,0.803011557158021,-0.442715187920871,0,0.0748373661957187,-0.0942470657406514,-0.149097977653875,-0.885500680618916,"Bad"
"FT0378",122.006572233501,0.364401380265283,257.872650146484,9.8855329280087,33.1311289469401,1.86743427658926,6.88624525595056,0.268524963666542,2.23694671909217,78.6,11.8,268.6,1.02439024390244,0.0975609756097561,0.0833333333333334,0,0.497906845768336,0.582440635279174,2.57667341173172,0.138771392468542,3.78244279248855,0.484532607699707,0.471695448044285,-0.0648815525983127,0.5,0.161318151363281,0.0195041602235028,-0.0693464301269331,-1.4080411304917,"Bad"
"FT0379",122.006573353284,0.358975451528483,298.678405761719,8.15777803075166,28.225778719274,0.450204381646548,6.79279403418368,0.271698015417229,2.38195486240219,77,11,309.666666666667,1,0.0731707317073171,0.0833333333333334,0,0.494956890497995,0.314774381398105,2.38311270415349,0.0286911884595857,4.18263720063302,0.607459948675329,0.586593823762515,-0.0126426714042034,0,0.111880166484214,0.00064226320289578,-0.131475223362354,-1.0892860102017,"Bad"
"FT0380",122.00652400172,0.312989374164939,336.698913574219,7.70752638188092,36.5538382181307,1.91296731392078,6.85640123594583,0.321287270700119,2.12118581821714,80,13,352,1,0.0731707317073171,0.0416666666666666,0,0.475137092121215,0.247001129099156,2.74747513838921,0.0676114056482511,5.5254359836042,0.606662917051138,0.535326239783064,-0.0304030477215968,2,-0.0369450505013978,-0.0729849951292127,-0.142119970034728,-1.24278741072301,"Bad"
"FT0381",122.006577649822,0.378700311843022,878.968536376953,23.1925031830463,67.0839408454975,36.805138592253,7.27073048863817,0.239165590772393,1.12532639221486,207.871428571429,23.0857142857143,243.957142857143,1.85365853658537,0.853658536585366,0.958333333333333,0.6,0.504381979232733,0.614170800509666,7.19960981610232,0.263532222748838,12.5289049047491,0.656401125225534,0.412549105571197,-0.132846250135881,-52.5,0.0645496889694738,0.00158796027493427,-0.170943513706817,-1.15025794823726,"Bad"
"FT0382",122.006540845091,0.349765954412828,1180.38671875,21.3837550459826,61.0972697351562,25.2272451450159,7.89737049527251,0.246011942232656,1.51746472863287,195.836734693878,12.3469387755102,636.102040816327,1.21951219512195,0.975609756097561,0.958333333333333,1,0.604395647780191,0.627790275403182,11.0067546719685,0.80263500250954,19.8359315575172,0.967938584709742,0.966402387761084,-0.704729866583523,5,-0.175788085697485,0.00755153423057927,-0.494986373253944,-1.46936940971634,"Bad"
"FT0384",122.006559188654,0.346690048830546,715.233520507812,27.2132670139363,42.3325701261822,17.2634563344559,7.32112820522471,0.200106477394767,1.36455440320181,187.84,18.92,280.48,1.85365853658537,0.365853658536585,0.291666666666667,0.6,0.505072886538814,0.364165870259033,3.61267003530212,0.0903283291744844,9.72307146454354,0.387531778271525,0.378220361199678,-0.0411153299629975,-83.5,0.224727366082372,0.118915028400085,-0.138827224152152,-0.897086970950542,"Bad"
"FT0385",122.006575824655,0.3830866594243,947.672973632812,10.2710188069105,34.6216819069602,8.80000833063052,7.12988809831624,0.121855921985279,1.18319784144308,192.842105263158,15,353.894736842105,1.07317073170732,0.390243902439024,0.416666666666667,0.5,0.311275823728466,0.378705006964378,2.66378190505686,0.167411053581585,6.04678390483364,0.452561241718842,0.449624660349733,-0.0795693591727023,0,0.139488023395457,0.0399774966250919,-0.0938249445198934,-0.818644014771656,"Bad"
"FT0386",122.006571824371,0.38460093784336,987.115051269531,11.0840385792459,34.7291141508557,8.19905237619888,7.13773665254829,0.122932478055437,1.28981334814126,194.470588235294,15.2352941176471,405.823529411765,1.02439024390244,0.390243902439024,0.416666666666667,0.4,0.345579551031087,0.29445963879126,2.42332146628584,0.166796512835088,5.17710251059218,0.421130974944041,0.375112615644832,-0.0792489210894985,0,0.129991771996608,0.0244222916479543,-0.0954468167644694,-0.989177982435679,"Bad"
"FT0387",122.006552706202,0.361893274424053,593.813171386719,10.0052284333816,52.4409254120617,14.7345782777686,7.18933631775699,0.242485446398415,1.43531278386464,196.615384615385,22.5384615384615,129,1,0.317073170731707,0.208333333333333,0.6,0.669893013172269,0.558021717042439,8.07313525866007,0.435926242964358,11.8166802801062,0.600379106153287,0.53276081675969,-0.248664104918688,13,0.249104997778405,-0.220821450485128,-0.108738175344759,-0.624802017628158,"Bad"
"FT0388",122.006580717739,0.356011451896079,1039.40014648438,11.8093786669038,31.2849411737351,4.92216883479412,7.12927243964754,0.110269666311737,1.52077194009064,193.307692307692,13.7692307692308,472.230769230769,1.02439024390244,0.292682926829268,0.291666666666667,0.2,0.450859644225098,0.32091148231361,2.64460267164381,0.0898570661936632,5.43388938435474,0.390950570520885,0.304688401817425,-0.0408903983505683,0,0.103936753993867,0.00998289507156067,-0.12007459343838,-0.767304835583757,"Bad"
"FT0389",122.006535435069,0.332269411087068,626.312103271484,9.515271221017,32.9836624500363,13.2405077296727,7.1508831791439,0.219155921580052,1.10098018031985,166.25,18.5,180,1.04878048780488,0.146341463414634,0.125,0.3,0.57576032363288,0.609208349187321,2.47457893886228,0.0782316330655506,12.9296760219367,0.456473850197475,0.337180458489703,-0.0353781999883934,0,0.190600401786149,0.127892551079894,-0.12472898417833,-1.01485796014239,"Bad"
"FT0390",122.006546828536,0.366324454441987,130.952903747559,5.59194331452842,44.5590648185916,5.22807963617883,7.09448289422984,0.298881899072307,1.67910821386501,93.6666666666667,16,121,1,0.146341463414634,0.0833333333333334,0.2,0.521390105200969,0.169886213699109,5.05993648215241,0.649608112884389,7.11421424159124,0.881482235938039,0.876597806476636,-0.455445957931217,1,0.23468194372312,-0.0809040229775789,-0.188881923389288,-1.33378026721835,"Ambiguous"
"FT0391",122.006563974621,0.381926512937281,76.443733215332,9.6122684016939,37.7649112745773,8.52774898802573,6.96697941367503,0.305903127914083,2.21678441113485,76.8333333333333,16,58.1666666666667,1.04878048780488,0.0975609756097561,0.0833333333333334,0,0.564280292523596,0.534050171054104,2.72130276436469,0.228520481711618,6.81959998215124,0.546335355762653,0.500364712782196,-0.112675599364165,0,0.253073703531958,-0.0562249044234503,-0.0578093664279523,-1.16033442693262,"Bad"
"FT0392",122.006574262793,0.353962517545224,217.957260131836,10.7297814255133,37.4203310710628,2.86090828549917,6.95180709359015,0.266830661718624,2.24137277164135,77,13.5,217.75,1,0.0975609756097561,0.0833333333333334,0,0.53227211134025,0.624061510627089,2.86689580529404,0.18538764202969,4.13250049240907,0.411261195545971,0.401091214366045,-0.0890490057923694,0,0.147872457773388,-0.0525327956179444,-0.0739066639046742,-1.04266005557177,"Bad"
"FT0393",122.006570338531,0.370812735053573,184.187934875488,7.4154872388434,34.4792553041039,1.77926599324,6.91739839391158,0.275682028956539,2.25807767433658,77,12,182.75,1,0.0975609756097561,0.0833333333333334,0,0.551424680389318,0.548587811660555,2.61253627903522,0.235783810803595,4.20157430193048,0.558735106226141,0.494350637064242,-0.116783766432753,0,0.160609257390823,-0.0560512913246927,-0.0630928135528176,-1.16961629643652,"Bad"
"FT0394",122.035346259465,0.368871893945381,416.012130737305,1.51221762793745,57.7382957458496,1.82166032325691,6.91309870091144,0.45219211587934,4.61860652433394,56.8333333333333,11,129,1.02439024390244,0.268292682926829,0.166666666666667,0.7,0.411333144810033,0.510815491046315,15.7157409593915,0.932085578855139,21.5215647462566,0.97614213172581,0.970136704869198,-1.16803799657908,14.5,1.14612851018609,3.53470070265769,1,1,"Good"
"FT0395",122.068366294939,0.506099709641392,187.366676330566,12.7783459283041,49.1196517944336,0.42135272706145,4.64511907796401,1.02456847546666,2.46753183804183,26,11,129,1,0.0487804878048781,0,0.2,0.3557924200252,0.213446110516532,1.49054692792839,0.960129035873743,17.8541912931702,0.978670473868613,0.976302479670297,-1.39934326246525,51,4.05455901055834,3.53470070265769,-0.262092445190233,-0.490489661144727,"Stans only"
"FT0396",122.08145168184,0.410547405889891,426.503692626953,5.14086984744937,55.9478237672674,3.39635560224276,7.2872899495003,0.536235134522656,4.85895874246278,45.6315789473684,11,129,1.07317073170732,0.853658536585366,1,0.6,0.331458852393118,0.358934740890133,16.0104839930519,0.92422416813515,21.614378347497,0.978968548515482,0.977666926956254,-1.12046928726214,16,-0.0841710778936098,0.325819557424993,-0.617485988935002,-1.36203778724058,"Good"
"FT0398",123.027855090215,0.338322822310844,415.792266845703,1.4048761669684,38.6475701583059,3.48790815606402,6.8870135871873,0.469718215648086,6.24307968375463,53.1818181818182,11,129,1,0.268292682926829,0.166666666666667,0.7,0.524436099783889,0.604104987658367,11.8292635737227,0.966379864340234,18.8556453727495,0.986348819431278,0.982601118974102,-1.47340053848225,14,4.05455901055834,3.53470070265769,-0.536383548985001,-2.08256482085673,"Good"
"FT0399",123.040535463021,0.387049644863716,1147.74493408203,16.8275784641954,109.292372460938,20.1713671680567,9.22717888049565,0.250483806387718,0.0100343331887994,220.8,36.0666666666667,1222.8,1,0.731707317073171,1,0,0.211155317698691,0.168378865852175,14.5226214479113,0.714243581473066,18.3100201850153,0.825940406776272,0.820885205959,-0.544004005903729,12,-0.14352915928299,-0.401765602088259,-2.16142065759397,-3.81505655683779,"Bad"
"FT0401",123.04046948921,0.412544876870827,472.481567382812,13.9473393153548,76.0724665944169,6.0099024211741,8.8681472148051,0.381712200047678,0,277.6,19.4,534.6,1,0.121951219512195,0,0.4,0.118314967531608,0.0340391008505058,12.7934571714545,0.856490631602068,16.7452339746329,0.899270684618859,0.896888333391698,-0.843119746938901,1,-0.47088952542852,-0.647493777207784,-1.75532381054853,-3.92142621195435,"Bad"
"FT0402",123.040523974317,0.397327373373468,588.811645507812,10.2843333885014,53.9222573004002,12.2818633237305,8.99511320413213,0.259411088197923,0.301029995663981,225.405405405405,14.4054054054054,609.621621621622,1,0.902439024390244,1,0.6,0.209202019039098,0.0683027616894879,13.3772371422642,0.262024409278963,16.0637688060743,0.530643786479741,0.521081365507594,-0.131958002662697,5,-0.357546773905893,-0.494214981509668,-2.5710450192085,-3.58050654975927,"Bad"
"FT0403",123.040530395129,0.407435859616092,731.332824707031,12.4567724892328,85.3072503568026,12.1182151874974,9.33010811370247,0.209802235175499,0.266626567588098,221.085714285714,38.4285714285714,767.085714285714,1,0.853658536585366,1,0.4,0.182744004824017,0.13331560193418,9.80733430193716,0.455359108925636,11.4174061528457,0.562988490876708,0.556689980977297,-0.263889755391787,-1,-0.16929731381694,-0.304408048457146,-1.6175438673002,-3.56444395022066,"Bad"
"FT0404",123.055428716036,0.475574876533492,156.250747680664,6.34733514047888,56.9857318184593,4.53085947189965,7.20537068332027,0.733548205234372,2.47069406239187,39.2307692307692,16.8461538461538,128.923076923077,1.07317073170732,0.24390243902439,0.25,0.4,0.518678550299401,0.55277564414383,13.4908413614525,0.93287673895299,19.9848468727363,0.974640297278002,0.96937925148796,-1.1731269523534,8,0.847587287620093,-1.27368185721398,-0.728607799345428,-4.78012383651538,"Good"
"FT0405",123.055517341675,0.40370425852624,257.073883056641,6.86118463939474,28.0725598218964,1.11957563556572,5.53909157195371,0.520266262588124,0.806327320431466,74.25,11,272.5,1,0.0975609756097561,0,0.4,0.485293027936888,0.0615897498853236,1.55573451613105,0.235689247396863,5.63171750730439,0.805346575639477,0.75651681233994,-0.116730030558477,18,0.116418813322752,-0.956192070045678,-0.312862648173729,-1.99504382116027,"Bad"
"FT0406",123.0553588492,0.418043618505892,337.78515625,10.5906891443108,39.9786015101841,6.92479161485665,5.26751422423552,0.781533989411318,0.897601045599719,49.8333333333333,19.3333333333333,360.166666666667,1.04878048780488,0.0975609756097561,0.0416666666666666,0.3,0.495998141549655,0.0843875926597441,1.17696624277032,0.241632138880932,4.47184560225692,0.688684602133651,0.659192784501196,-0.12012008025121,39,-2.01198745266179,-4.36715947560173,-0.446245215799879,-2.3215503468414,"Bad"
"FT0407",123.055300159282,0.49639060109705,382.298843383789,18.632847700194,66.2593688964844,1.48769302309977,5.15686097918244,0.721369288950054,0.5,89,33,412.5,1,0.0487804878048781,0,0.2,0.837278340743114,1.01394696229272,0.839101725602732,-0.07591539177561,5.61754768309047,0.483736838972739,0.202806274370711,0.031778120466321,69,-2.01198745266179,-4.36715947560173,-1.46297000872909,1,"Bad"
"FT0408",123.080658249862,0.40324378136022,53.6811904907227,16.2160423762164,70.9318875649072,25.2913649981413,8.04480240035217,0.213805952849553,0.264319020583008,176.439024390244,34.3170731707317,11.0731707317073,1,1,1,1,0.541476224909719,0.439331000989635,4.67768360678346,0.148245115724014,12.6846943517768,0.574585666003775,0.489661244960787,-0.0696853673485477,3,-0.137444241922543,0.0198667778580882,-0.618287537179128,-3.2502779330749,"Bad"
"FT0409",123.080619482459,0.388232665979266,602.2890625,16.3793124719953,70.8645974605564,8.54225155373889,7.8062595831942,0.105678097013402,0,191.615384615385,24.0769230769231,610.923076923077,1,0.317073170731707,0.416666666666667,0,0.253664487931577,0.304521027066375,10.5463477983762,0.511836592393565,15.3687940532757,0.634679164929503,0.598528291236814,-0.311434778114676,4,0.230100097640632,0.127553276198777,-1.02281663363082,-2.42348880844377,"Bad"
"FT0410",123.114725810767,0.397024505066433,451.387649536133,2.46487237272825,62.6710143823599,5.2534700480769,7.67879325025493,0.446464408437966,5.04422530972329,52.025,11,129,1.07317073170732,0.902439024390244,1,0.6,0.350344963387135,0.440877176883881,18.8651798843394,0.929198384409327,26.7455843213366,0.952082068200777,0.951538162078492,-1.14995683222395,15,-0.0446560093387133,3.53470070265769,-1.92189830611064,-2.59203239462561,"Good"
"FT0411",124.004163737573,0.33841793740598,858.137298583984,14.4825785939228,64.1945218818132,8.7380915591714,6.40511591890094,0.206324941128363,0.738560627359831,221,23.5,142.75,1.04878048780488,0.0487804878048781,0,0.2,0.405151474880688,0.599046399728245,4.55131687580085,0.138147891078014,6.97580964648077,0.545940192382308,0.417418008272928,-0.0645672513324484,5,0.278063873380175,-0.124549037318631,1,1,"Bad"
