"feature","med_SNR","med_cor","max_SNR","max_cor","log_med_cor"
"FT0692",3.41352214864207,-0.273965527683264,6.47681542961647,0.819716273839035,0.105157676555464
"FT0693",3.56229178408981,0.314140491986565,5.82417348659007,0.560467976259955,-0.163764836397124
"FT0694",3.66543932277137,0.00393109315217585,6.82158159755961,0.307390775681832,-0.00171061656763272
"FT0695",1.37912457585239,0.166614508813964,4.34524577344375,0.676233409437852,-0.0791540646571098
"FT0696",18.9731564120704,0.942799174589018,24.4943076241448,0.972531294912494,-1.24259770426907
"FT0697",15.9994373916518,0.939649642296203,24.253743091532,0.968423062031367,-1.2193201514436
"FT0698",7.79539469836109,0.883071939545639,24.6771697905589,0.968937042739816,-0.932081254123784
"FT0699",4.3124870833328,0.232829710418035,12.4042277141985,0.409124203026431,-0.1151082245554
"FT0700",7.48298023802423,0.674839856679605,16.1539927599529,0.847661016027458,-0.487902693695556
"FT0701",9.36229474456559,0.330036538381282,13.3862531430812,0.46862383432377,-0.173948882150033
"FT0702",9.2681103571254,0.786693677228413,12.5384783897413,0.860575024563107,-0.670996271113568
"FT0703",3.05482356340668,0.293042361019497,5.99426901942303,0.621056100009829,-0.150606608421184
"FT0704",2.80893966664126,0.532273732866116,9.67600811512028,0.768955091736127,-0.330008239775113
"FT0705",2.36938796060383,0.155834968686027,4.41265536212103,0.440790067966651,-0.0735726420204209
"FT0706",2.49642463621086,0.350785415986589,5.6822613215666,0.653311959245651,-0.187611732706855
"FT0707",4.45866066152099,0.396578784033433,11.1091614947867,0.726511087790287,-0.219379424331354
"FT0708",2.24905856985966,0.183648350756373,3.93674982166927,0.591189541243877,-0.0881227255244673
"FT0709",4.50235636718219,0.535917191982036,8.07148218423101,0.664505226439789,-0.333404519754264
"FT0710",2.39677860649911,0.0809969530375543,3.62912340716387,0.394320299908057,-0.0366830487044404
"FT0711",2.26707625427111,0.129022040895194,4.08677570700227,0.510564506578941,-0.0599928350730202
"FT0712",2.8835688760585,0.323134735294535,9.9911819445431,0.702050618052212,-0.169497772405639
"FT0713",2.78613003743328,0.17496287267359,4.3105309528871,0.49027188458289,-0.0835265074134914
"FT0714",2.48384418044355,0.206931351738782,3.50709239541523,0.618776400797926,-0.10068921839404
"FT0715",2.39743177472644,0.194863548477607,3.72428171537099,0.518862118756072,-0.0941305107857405
"FT0716",2.34877470921941,0.0368412838019314,4.05652378432655,0.553445781699953,-0.0163021408200723
"FT0717",9.93035670240376,-0.3458940870853,13.928349918261,0.615117335182213,0.129010885144857
"FT0718",16.4030262087578,0.924874591215028,22.1094195228375,0.948701968491987,-1.12421315182681
"FT0719",14.5237139276061,0.924674908601647,21.0516200167911,0.973812454900796,-1.12306033268778
"FT0720",2.31920613361566,0.248228545909259,4.2493362522144,0.804336330400499,-0.123914169133302
"FT0721",2.41717739607026,-0.0359980327762482,3.4255190385315,0.422122033040593,0.0153589307420026
"FT0722",10.7057917406534,0.948472144819935,17.7659757660166,0.982509296705176,-1.28795793444264
"FT0723",3.08588377748286,0.700002692257948,21.9711417772867,0.976598658286779,-0.522882642740395
"FT0724",2.85861068313428,0.137589225402595,4.20178940364398,0.655869121291202,-0.0642858262308909
"FT0725",3.75356755569988,0.522984197428088,5.71969157488733,0.773604391309195,-0.321467233420888
"FT0726",2.03669028890517,0.126755184866097,3.00066388653929,0.441002163241728,-0.0588639842937169
"FT0727",16.1441131741186,0.917214502661533,19.7270061793881,0.983000239847947,-1.08204573782303
"FT0728",3.29950802775799,0.3319838333622,4.41747828410558,0.704793548671366,-0.17521302705046
"FT0729",20.2056175205482,0.8705621941976,26.5741886966673,0.928424113532677,-0.88793885772181
"FT0730",3.49984162383749,-0.00404048008615109,9.37421697957437,0.844986636983376,0.00175122269310806
"FT0731",2.94316851050424,0.202395120743373,12.9682767139974,0.594307017004042,-0.0982121979414516
"FT0732",3.5184757634282,0.0766589662969597,12.1598040513626,0.671446700678973,-0.0346378637626572
"FT0733",3.22406007868645,0.0799802290555577,8.31993391547297,0.532334397576654,-0.0362028396981263
"FT0734",20.1884405945659,0.972545045786356,31.2757735119037,0.993729243661665,-1.56137927622262
"FT0735",2.51597667707449,0.257082643824441,6.18745203417708,0.599559318438634,-0.129059495463092
"FT0736",2.89596397157521,0.357791995666791,5.11679632163012,0.663939955318051,-0.192324285789011
"FT0737",9.40345574086512,-0.234489806836414,27.2063363688985,0.991049397057535,0.0914875083198146
"FT0738",2.94100965883446,0.261717206646219,4.31798613911429,0.523077587482806,-0.131777253260571
"FT0739",3.35693249020235,0.198678349408144,4.86183110238393,0.785509965185112,-0.0961931230700876
"FT0740",5.22706376727356,0.795082725702015,18.2412803204112,0.968605247336941,-0.688421429514501
"FT0741",3.07155417202668,0.386428291261106,17.7486629503068,0.935144186117603,-0.212134673540571
"FT0742",1.37898571804963,0.330794444743677,5.84215052964474,0.9179991536091,-0.174440462498716
"FT0743",1.00169972461109,0.281151699574886,6.71398620439669,0.924932744732671,-0.143362749727559
"FT0744",4.34200344980918,0.854456213956099,9.58616832443469,0.965287501654408,-0.8370063319253
"FT0745",2.07459826022066,0.247404955605994,3.73874864436419,0.690971518941422,-0.123438645701809
"FT0746",17.0091741382934,0.944983640242324,27.3183137624084,0.972495216762664,-1.25950814876014
"FT0747",15.2344341652104,0.974368580283186,19.0225777407693,0.984340746593454,-1.59122733770565
"FT0748",4.3665474791513,0.139527206551857,6.19365901175655,0.471614021489799,-0.0652628567043882
"FT0749",3.30904758451202,0.46669733724609,5.15060788202091,0.78366173544525,-0.273026247900767
"FT0750",18.8227688370577,0.939894555246338,19.5737162262039,0.969259207325731,-1.22108618491297
"FT0751",9.65376299351612,0.848848434635724,14.183240133975,0.930781939669568,-0.820587350798126
"FT0752",12.5551739112381,0.945228696574787,21.5903480704726,0.986430997862208,-1.26144692378471
"FT0753",16.3863113865339,0.880137498676095,23.8777436016158,0.976714043837895,-0.921316663567329
"FT0754",4.1124903589816,0.527694894178795,7.79870023958294,0.923714166794594,-0.325777359487901
"FT0755",4.97318177973603,0.796965890376773,15.8649452359378,0.960417648601247,-0.692430994713697
"FT0756",7.95163090312999,0.197262405594077,18.9236266413334,0.979003668336433,-0.0954263973437495
"FT0757",2.7599800640515,0.122077841878652,6.64013139705564,0.49754693736696,-0.0565439895575084
"FT0758",3.68712403324094,0.60571580167481,6.82630751325316,0.876067856326555,-0.404190627739581
"FT0759",2.04148272083515,0.0919665901532304,3.49533129090331,0.650471878010088,-0.0418981719137635
"FT0760",10.9750462970626,0.861608510211581,14.7073051456863,0.930476749409468,-0.858890615454156
"FT0761",6.52042846667566,0.845222647644876,12.1827838487586,0.939353335075423,-0.810292586720089
"FT0762",6.06022686915435,0.218645255844522,9.77476180476837,0.422521879328627,-0.107151746595655
"FT0763",4.1149983701795,0.762108856629503,7.6967555237143,0.944110929992373,-0.623621726339868
"FT0764",7.70293021751836,0.482864888239188,13.0242700660316,0.576646766776354,-0.286395974070348
"FT0765",4.23671629100467,0.863179566385356,20.8541460528968,0.979386666605899,-0.86384903753266
"FT0766",10.2904880768881,0.116961500796512,14.8069894774533,0.800336909348267,-0.054020361397354
"FT0767",8.42008774027874,0.573500712457204,14.8007502209703,0.754636308175858,-0.370081689974748
"FT0768",15.6342200353879,0.942207019951499,23.2987677363306,0.982689396806419,-1.23812491091082
"FT0769",14.2023149229664,0.906587364774079,20.5728408496737,0.980108490199762,-1.02959437604231
"FT0770",3.50848609129652,0.439867679458723,4.79519599498753,0.865278660742356,-0.251709367113882
"FT0771",4.59989246589741,0.642601122583533,7.7037249494395,0.869878380697808,-0.446846815939494
"FT0772",2.81983327900761,0.170818926141768,3.92878796602154,0.463451261103378,-0.0813506192804662
"FT0773",3.92024485293475,0.431920454632235,5.43942434444908,0.709107797192185,-0.245590847923651
"FT0774",7.04756851011166,0.82398032292905,9.16656618012179,0.923765205665057,-0.754438780108231
"FT0775",3.21207257688584,0.14742554578035,5.1710966071368,0.545879510518394,-0.0692676843063525
"FT0776",17.1797518701704,0.916880662300794,23.0791426461471,0.970177365299185,-1.08029792592641
"FT0777",3.01330841619047,0.330574995974662,5.5125920903193,0.62482054987579,-0.174298070126696
"FT0778",2.99658193407644,0.18838617283369,4.61704775651701,0.372681969591133,-0.0906505626602843
"FT0779",16.396003675716,0.933409018342512,22.8462814166564,0.967052974492422,-1.17658458286556
"FT0780",10.9106453069747,0.137153403268839,15.4826141058705,0.767534833281288,-0.0640664095166624
"FT0781",7.76135140057917,0.525742135949536,13.1543251876254,0.695917457878435,-0.323985458994058
"FT0782",16.4282573921903,0.905968045399366,21.4098449604186,0.961411531256739,-1.02672453631041
"FT0783",1.3752122100293,-0.0436749683282233,3.02560513892376,0.648553227155233,0.0185652674020107
"FT0784",18.2822946848049,0.863607463027209,22.1957347735904,0.907870557889033,-0.865209392437656
"FT0785",10.1639164497566,0.889054906339398,23.9693504510424,0.953685438895229,-0.954891898869029
"FT0786",16.8197181175526,0.937288544588388,23.2131556605684,0.960567727724095,-1.20265311997258
"FT0787",11.1990712072203,0.219123646308991,13.8072887219817,0.438826229475361,-0.107417728172509
"FT0788",9.77917043361817,0.76545754252028,13.6889002437287,0.877217956613139,-0.629778528726659
"FT0789",2.11296798837088,0.105152585755823,3.27704671434475,0.851061898852293,-0.048251012506717
"FT0790",15.3403803203185,0.922840462088416,20.1272689381373,0.971333832347219,-1.11261038189713
"FT0791",1.81462605447362,0.251387364547669,4.87939347065518,0.641680514919407,-0.125742846923823
"FT0792",3.54692425046294,-0.0149954035556884,6.91573081177346,0.524349347318796,0.00646407553502403
"FT0793",3.37329036324285,0.195625854995347,9.73742318817677,0.703118723292241,-0.0945418973769721
"FT0794",11.3604994989545,0.91181597668115,20.5504868006895,0.97038599161461,-1.05461009075221
"FT0795",13.4048617425779,0.472431399908531,16.9657842673492,0.766775947881798,-0.277721060761794
"FT0796",5.06010802241111,-0.163294267362196,10.6800421181516,0.546202421925889,0.0656895879238396
"FT0797",2.81744091412169,0.0907902706064599,6.82271800906918,0.437692766722051,-0.0413359255655021
"FT0798",2.95873099795354,0.14214233079341,5.89401856545115,0.442987414668794,-0.0665847618083659
"FT0799",2.80646762109475,0.0567851559036373,3.81268083942711,0.373673438561091,-0.0253893730333972
"FT0800",2.95640934187513,0.00897888063365452,4.11316756290935,0.391806590377732,-0.0039170902911795
"FT0801",3.18213816871222,0.109301392389539,4.46754345547409,0.426932909354788,-0.0502692265970201
"FT0802",2.71632240603479,0.0820745078435071,3.55818333573903,0.402958649958931,-0.0371925689714358
"FT0803",3.45658817815138,0.258056114155098,6.45715542470858,0.842327501046109,-0.129628939720248
"FT0804",3.73610952014687,0.141435161272975,6.89011894488829,0.480735948057143,-0.0662269013906041
"FT0805",2.73370002149394,0.170440000194751,4.34476856493434,0.543347011400632,-0.0811521971718987
"FT0806",3.14852386921712,0.471176906763478,6.37327132976275,0.788004691146168,-0.276689587852592
"FT0807",6.0340502103731,0.473103625415563,7.57659359673162,0.679993787779835,-0.278274789666708
"FT0808",3.28799412013852,0.168115320276245,10.5796439107334,0.832492895846988,-0.0799368737463524
"FT0809",2.80998859869486,0.244268260317349,9.28793772843497,0.703249905692212,-0.121632337634591
"FT0810",2.49390686948931,0.194579883701823,3.87570437946664,0.571100303232273,-0.0939775275865547
"FT0811",4.52523323654102,0.47719750674272,11.4787705216823,0.706597575583714,-0.281662349926044
"FT0812",2.67235201401584,-0.0161247754883301,4.83960786328561,0.191401224134437,0.0069470406042218
"FT0813",1.5313454576318,-0.317021391239334,9.89103324056235,0.994459420370784,0.119592828888707
"FT0814",3.05780771936352,0.144596806158547,4.39672031118015,0.507990229836668,-0.0678291325394256
"FT0815",3.01654403127639,0.0666177604241689,5.9684783413033,0.544469890952736,-0.0299404671401669
"FT0816",2.5176765324906,0.169439847715762,3.56202712787832,0.69558948213459,-0.0806289088367848
"FT0817",4.33071170167069,0.16976086385752,7.57156635278605,0.75189804450584,-0.0807967985290251
"FT0818",2.9609927338301,0.40480468812972,6.81887851306168,0.834591480334897,-0.225340498223075
"FT0819",2.41944349331999,0.223516402864979,3.8398789818633,0.72031856250307,-0.10986771411313
"FT0820",2.64112753723137,0.112315649545105,4.2366876426819,0.630247221762463,-0.0517414365024838
"FT0821",12.7607664889443,0.89800370804952,22.6113817537032,0.952837146442798,-0.991415616617664
"FT0822",3.89974191726895,0.131328665423182,9.90925847414824,0.557110481990239,-0.0611445096030654
"FT0823",10.5015232488058,0.894830971228021,13.6256022233352,0.939614454783799,-0.978112136739043
"FT0824",9.64856234330191,0.964695138412513,22.8748078660659,0.985689575506186,-1.45216548681496
"FT0825",7.9148786026295,0.892995466110568,19.6444938609659,0.967098197664659,-0.970597820432116
"FT0826",8.85638483894044,0.450459088137714,18.9961978460582,0.921890864865509,-0.259999969965447
"FT0827",7.75932278526339,-0.505405031763817,15.0261957342974,0.85802147294774,0.17765336331484
"FT0828",4.47625676603028,0.597416063724352,15.6636748774217,0.859124641622897,-0.395143558126022
"FT0829",16.1370231901211,0.888364964371223,22.0009227785814,0.955525856888747,-0.952199484678622
"FT0830",11.3498079041174,0.896333216247876,20.2708899183282,0.952071240741375,-0.984360375182799
"FT0831",13.7027784345721,0.806844151322508,17.9781996809522,0.986310951635951,-0.714092137066637
"FT0832",5.05753713831341,0.697761286802374,9.5278343177524,0.922458984466632,-0.519649908457313
"FT0833",3.54022680948451,0.434036690108342,5.83970947960294,0.733552467619883,-0.247211722218221
"FT0834",3.28378842453561,0.0713685155835042,6.28074656261215,0.397019791186918,-0.0321565960558522
"FT0835",3.18839083677732,0.133319908429728,6.67856699245358,0.915078103296197,-0.0621411794606911
"FT0836",2.56578751417995,0.160128442537941,4.06778357245162,0.519936089424926,-0.0757871260222213
"FT0837",1.90265014047223,0.194157019624491,5.2709195137627,0.758127153783073,-0.0937495728348129
"FT0838",9.39145651814446,0.823764937950028,20.7693644786084,0.933658035538274,-0.753907684232758
"FT0839",3.42402026962198,-0.0788723059239601,5.83002703044275,0.858169328641598,0.0329700451329852
"FT0840",10.0107028568429,0.940546066455483,18.3293500661071,0.972419184169496,-1.22581940664387
"FT0841",12.6674826496628,0.876329482350553,21.910019348236,0.946394900755696,-0.907733821375249
"FT0842",5.09515312759795,-0.173979234390798,20.5260171090239,0.980521833505124,0.0696604150808896
"FT0843",14.4657761701019,0.96449080483273,19.8282843030007,0.983387066037863,-1.44965917107701
"FT0844",19.6422312948187,0.935815486026132,23.7751170719143,0.972299895305338,-1.19256974306779
"FT0845",20.1246700959986,0.863703443620825,28.5832497552268,0.916364068216873,-0.865515116758246
"FT0846",10.4719231761703,0.680521638156448,13.0748135269836,0.864788824482949,-0.495558551121154
"FT0847",3.35823901496823,0.273712382465502,7.87837090838216,0.944039483480715,-0.13889136005488
"FT0848",3.79415528626581,-0.0429357508547115,5.95748693202259,0.403242809100718,0.0182575549186501
"FT0849",13.5219654628113,0.940781862008229,26.0204608374978,0.997039961135999,-1.22754525234376
"FT0850",11.054305348586,0.951335845270405,18.7025635004089,0.984906979243233,-1.31279081568654
"FT0851",10.2406341923428,0.322292188715135,13.5532125699966,0.567996391347749,-0.168957508637143
"FT0852",6.89210143486802,0.432329029809336,8.61565222809185,0.671091831620529,-0.245903314350179
"FT0853",9.74327049236423,0.702312667856034,13.0961248650081,0.805994996092265,-0.52623964602855
"FT0854",9.09871819500309,0.811095284668479,12.5964511620222,0.914759539450242,-0.723757201332262
"FT0855",5.55674169090631,0.436885605216953,9.47737006559037,0.701470654475115,-0.249403370732262
"FT0856",6.63451705974823,0.0351548702587385,9.85952970948435,0.721819345931923,-0.0155423910049025
"FT0857",12.0495060240604,0.918171506640582,18.8803103585338,0.970442218058125,-1.08709544505651
"FT0858",9.34461575215976,0.299409878484375,12.0842499926889,0.615796419217994,-0.154535990628803
