"feat_id","smp_to_blk"
"FT0322",0.299906009119682
"FT0323",-0.152569116011267
"FT0324",-0.0536935771655351
"FT0325",-0.136913493461839
"FT0326",-0.110731483985837
"FT0327",-0.0985034041699677
"FT0328",-0.245307870858225
"FT0329",-0.536332299234569
"FT0330",-0.201145092049032
"FT0331",-0.109513409052669
"FT0332",-0.0638719866458567
"FT0333",-0.140295784019241
"FT0334",1.14989328633126
"FT0335",0.292800174756793
"FT0336",4.48578026588162
"FT0337",-0.0549478086608178
"FT0338",-0.0699356541448796
"FT0339",-0.115789559131418
"FT0340",1.4226104760611
"FT0341",0.174809665636554
"FT0342",0.556321273463088
"FT0343",0.320624903574733
"FT0344",0.0603537922158482
"FT0347",1.55916124764763
"FT0348",1.48033036028877
"FT0349",0.145251132355979
"FT0350",0.33136616707723
"FT0351",0.210209310606342
"FT0352",0.196517756344879
"FT0353",0.0112959990304044
"FT0354",0.0661196991686463
"FT0355",0.0625989096066952
"FT0356",0.489758454390344
"FT0357",1.19691698685626
"FT0358",0.588919914831867
"FT0359",1.90253821377813
"FT0360",-0.173977450712638
"FT0361",-0.576638452966247
"FT0362",0.516946590934695
"FT0363",0.59084787940657
"FT0364",0.592328801520716
"FT0365",0.0295477766560184
"FT0366",1.09177977549995
"FT0367",0.456216476944979
"FT0368",1.15263620183802
"FT0369",0.0764638539706481
"FT0370",-0.511024838929955
"FT0371",0.0465588155008139
"FT0372",-0.0161463779116577
"FT0373",0.131982586880621
"FT0374",0.0331564997518914
"FT0375",-0.120231089114276
"FT0376",0.0824310880509019
"FT0377",0.0748373661957187
"FT0378",0.161318151363281
"FT0379",0.111880166484214
"FT0380",-0.0369450505013978
"FT0381",0.0645496889694738
"FT0382",-0.175788085697485
"FT0383",-0.574661575772
"FT0384",0.224727366082372
"FT0385",0.139488023395457
"FT0386",0.129991771996608
"FT0387",0.249104997778405
"FT0388",0.103936753993867
"FT0389",0.190600401786149
"FT0390",0.23468194372312
"FT0391",0.253073703531958
"FT0392",0.147872457773388
"FT0393",0.160609257390823
"FT0394",1.14612851018609
"FT0395",4.48578026588162
"FT0396",-0.0841710778936098
"FT0397",-0.0974730289104201
"FT0398",4.48578026588162
"FT0399",-0.14352915928299
"FT0400",-0.154590275558254
"FT0401",-0.47088952542852
"FT0402",-0.357546773905893
"FT0403",-0.16929731381694
"FT0404",0.847587287620093
"FT0405",0.116418813322752
"FT0406",-0.505403912778733
"FT0407",4.48578026588162
"FT0408",-0.137444241922543
"FT0409",0.230100097640632
"FT0410",-0.0446560093387133
"FT0411",0.278063873380175
"FT0412",4.48578026588162
"FT0413",4.48578026588162
"FT0414",-0.178774882419821
"FT0415",-0.358370827349273
"FT0416",-0.225571160276992
"FT0417",-0.5152749791254
"FT0418",-0.401217405928954
"FT0419",-0.210530574846288
"FT0420",-0.182272007608331
"FT0421",-0.177017588232065
"FT0422",-0.151749374199335
"FT0423",-0.11375879591776
"FT0424",-0.0783044039693842
"FT0425",-0.137219731471866
"FT0426",-0.33762601464945
"FT0427",-0.401331233173647
"FT0428",-0.2792941991
"FT0429",-0.396191608821259
"FT0430",-0.166999770268503
"FT0431",-0.456699480313715
"FT0432",-0.270363296005644
"FT0433",-0.216622903934452
"FT0434",-0.124969539047774
"FT0435",-0.198253624803934
"FT0436",-0.166663147081329
"FT0437",-0.392707874947196
"FT0438",-0.135607207808797
"FT0439",-0.387630276005402
"FT0440",-0.385293762630551
"FT0441",-0.256758235728813
"FT0442",2.13537635394397
"FT0443",-0.0918040876698481
"FT0444",0.0170550875791
"FT0445",0.549591187815096
"FT0446",0.072734607158711
"FT0447",0.717270687105196
"FT0448",-0.44948521403331
"FT0449",-0.214067569512549
"FT0450",-0.184031741170838
"FT0451",-0.368147847506962
"FT0452",-0.150996239915295
"FT0453",4.48578026588162
"FT0454",-0.0540283316476523
"FT0455",-0.0624390845369947
"FT0456",-0.0833744108791859
"FT0457",1.70851294186787
"FT0458",-0.290688148250648
"FT0459",-0.140785021300128
"FT0460",-0.209222895202878
"FT0461",0.607134697101232
"FT0462",-0.139072392835078
"FT0463",-0.0232881693720178
"FT0464",-0.530811906332032
"FT0465",-0.197242979031316
"FT0466",0.0441001257367863
"FT0467",0.00799383967319996
"FT0468",-0.135559839906444
"FT0469",4.48578026588162
"FT0470",-0.191298330422985
"FT0471",-0.131004194197385
"FT0472",-0.0273504188456869
"FT0473",1.44031573789676
"FT0474",1.96454738500471
"FT0475",1.36794470842099
"FT0476",1.49768039301914
"FT0477",1.55570468431551
"FT0478",0.52631254068733
"FT0479",1.45142992467721
"FT0480",1.86536056750873
"FT0481",1.4216847157124
"FT0482",1.37049471605451
"FT0483",1.73208870000705
"FT0484",1.64740072216823
"FT0485",1.001520513174
"FT0486",0.809907584835265
"FT0487",0.632726628344162
"FT0488",1.1203072162818
"FT0489",-0.050133956707173
"FT0490",0.332254015102642
"FT0491",1.02564610970395
"FT0492",0.0522805170106167
"FT0493",-0.0287854846213445
"FT0494",-0.219411766829063
"FT0495",3.0878464240031
"FT0496",4.48578026588162
"FT0497",4.48578026588162
"FT0498",4.48578026588162
"FT0499",4.48578026588162
"FT0500",4.48578026588162
"FT0501",4.48578026588162
"FT0502",0.810409970587741
"FT0503",0.827894496765912
"FT0504",0.771669910548646
"FT0505",0.723724118478016
"FT0506",-0.258246799807311
"FT0507",-0.175125397106746
"FT0508",0.510654087115501
"FT0509",-0.0430188438934745
"FT0510",0.102842857162234
"FT0511",-0.134559596716718
"FT0512",-0.0576735696920649
"FT0513",4.48578026588162
"FT0514",4.48578026588162
"FT0515",4.48578026588162
"FT0516",4.48578026588162
"FT0517",0.302009168726308
"FT0518",-0.0648336347788246
"FT0519",0.152997581954584
"FT0520",0.297764959816026
"FT0521",0.484110951630871
"FT0522",0.626779289684098
"FT0523",0.190332752915644
"FT0524",0.0841613374783763
"FT0525",0.100628811206205
"FT0526",1.30893087031256
"FT0527",1.07419054239556
"FT0528",0.101631148527816
"FT0529",0.530144503478606
"FT0530",0.188418419251564
"FT0531",4.48578026588162
"FT0532",1.04295530877745
"FT0533",1.29365195817031
"FT0535",1.41795546007562
"FT0536",1.15264935629074
"FT0537",1.70787094159606
"FT0538",1.36000025395469
"FT0539",0.988806678882728
"FT0540",0.67181876819998
"FT0541",0.278058570067529
"FT0542",-0.160509604977082
"FT0543",-0.458540267343276
"FT0544",-0.325271315958968
"FT0545",0.335733071134107
"FT0546",0.299732616399796
"FT0547",0.242409697620385
"FT0548",0.356037977602675
"FT0549",0.332660759596839
"FT0550",1.39812306832971
"FT0551",1.33967836262725
"FT0552",1.89452167736953
"FT0553",1.98624509714406
"FT0554",0.00340473047783182
"FT0555",4.48578026588162
"FT0556",4.48578026588162
"FT0557",1.0525215300768
"FT0558",4.48578026588162
"FT0559",4.48578026588162
"FT0561",0.272314820386062
"FT0562",0.20728306367848
"FT0563",0.415827642253662
"FT0564",2.26647046750745
"FT0565",1.33084651308997
"FT0566",0.990610410028294
"FT0567",0.242540622320292
"FT0568",-0.126950520677229
"FT0569",0.400622336609406
"FT0570",0.0310580604514042
"FT0571",-0.30761650906835
"FT0572",0.553917782221555
"FT0573",0.348754564412451
"FT0574",0.255148218162765
"FT0575",0.235022730014009
"FT0576",0.0764757203833339
"FT0577",-0.235288038515957
"FT0578",1.06156399193251
"FT0579",1.45239193793577
"FT0580",-0.116580734349641
"FT0581",0.658971248334895
"FT0582",0.45084346908712
"FT0583",-0.51711766335946
"FT0584",-0.570952430856976
"FT0585",-0.544983523010006
"FT0586",-0.441586130321917
"FT0587",-0.572045972404369
"FT0588",-0.905543299046543
"FT0589",-0.23005626016346
"FT0590",-2.59036054890554
"FT0591",-1.050570077666
"FT0592",-1.12298661131001
"FT0593",-0.53236411676685
"FT0594",-0.545288705279136
"FT0595",-1.3344893550835
"FT0596",-0.575001858366002
"FT0597",-0.518371577432503
"FT0598",-1.4667843187455
"FT0599",-0.495064054371117
"FT0600",2.06873519883773
"FT0601",0.367686354369753
"FT0602",-0.242833808454663
"FT0603",-0.522304595650376
"FT0604",-0.0148815526727111
"FT0605",1.14880355748771
"FT0606",-0.490385326693819
"FT0607",4.48578026588162
"FT0608",4.48578026588162
"FT0609",4.48578026588162
"FT0610",4.48578026588162
"FT0611",4.48578026588162
"FT0612",2.15313498420268
"FT0613",4.48578026588162
"FT0614",4.48578026588162
"FT0615",-0.235026512683863
"FT0616",-0.163713867739458
"FT0617",-0.163054351932849
"FT0618",-0.254529251411489
"FT0619",-0.0121337073663968
"FT0620",1.02021893429117
"FT0621",-0.389827887957794
"FT0622",1.49903374412903
"FT0623",1.0679847241583
"FT0624",1.46654268173465
"FT0625",-0.535287077516891
"FT0626",-0.0869485257586292
"FT0627",1.23036852536402
"FT0628",1.84452552331479
"FT0629",4.48578026588162
"FT0630",0.949505485136841
"FT0631",1.72007267848793
"FT0632",1.04614727534595
"FT0633",4.48578026588162
"FT0634",4.48578026588162
"FT0635",1.77066716829743
"FT0636",-0.26684439243667
"FT0637",-0.607139261398764
"FT0638",-0.220600329775353
"FT0639",0.0147292575354772
"FT0640",0.142317452232527
"FT0641",0.306534450389907
"FT0642",0.207449827851273
"FT0643",0.214977680559386
"FT0644",1.0282914221567
"FT0645",1.41112316111153
"FT0646",0.388572676795647
"FT0647",4.48578026588162
"FT0648",0.151436866563025
"FT0649",1.37220215523218
"FT0650",0.0962265190535555
"FT0651",0.197624125003539
"FT0652",-0.0083476761878319
"FT0653",1.82268010581606
"FT0654",0.770951886840699
"FT0655",1.83911358831676
"FT0656",1.54192555896418
"FT0657",1.95425232743375
"FT0658",0.381351207418908
"FT0659",2.09531115742367
"FT0660",1.73553743653277
"FT0661",4.48578026588162
"FT0662",0.692704988881993
"FT0663",1.45905346864762
"FT0664",-0.950355860583246
"FT0665",0.341919614718247
"FT0666",0.312456065595091
"FT0667",0.0738886371806537
"FT0668",0.105455948118251
"FT0669",0.121242656376835
"FT0670",0.195619284437383
"FT0671",0.120875048493398
"FT0672",0.107574221037455
"FT0673",0.115104392673959
"FT0674",0.141063196361994
"FT0675",0.146579436121275
"FT0676",0.150364607281255
"FT0677",0.125394126854705
"FT0678",0.164488654574351
"FT0679",0.130924543791659
"FT0680",0.142049665143194
"FT0681",0.135456578033759
"FT0682",0.123853798528057
"FT0683",-0.468794308734472
"FT0684",0.0665713066716778
"FT0685",0.137507670237963
"FT0686",0.0897197636321803
"FT0687",0.0585262919610708
"FT0688",0.0791761659870128
"FT0689",0.130107394702977
"FT0690",0.572432048350648
"FT0691",0.121995789253691
"FT0692",0.209519690733872
"FT0693",0.0663577580470681
"FT0694",0.0395861361441888
"FT0695",0.858028254816304
"FT0696",0.962133220130955
"FT0697",2.01002734381013
"FT0698",0.141352862731179
"FT0699",0.412429876526335
"FT0700",-0.00327407033277842
"FT0701",0.0759747871535646
"FT0702",-0.145251228184211
"FT0703",0.0564582124716765
"FT0704",0.110630705140398
"FT0705",0.129177988388622
"FT0706",0.113309552607529
"FT0707",0.111916059771333
"FT0708",0.18357574301461
"FT0709",0.291270482643636
"FT0710",0.173754995793525
"FT0711",0.12192684014789
"FT0712",0.166547027387107
"FT0713",0.132178086536762
"FT0714",0.169634700445419
"FT0715",0.175523778008252
"FT0716",0.0945584186364591
"FT0717",0.429348171161669
"FT0718",4.48578026588162
"FT0719",0.742610607146492
"FT0720",4.48578026588162
"FT0721",1.51733022743771
"FT0722",1.02861380141538
"FT0723",4.48578026588162
"FT0724",1.65940488993647
"FT0725",1.6997499570419
"FT0726",4.48578026588162
"FT0727",0.960748158557145
"FT0728",1.7732666343301
"FT0729",1.22896486945485
"FT0730",0.318767265266875
"FT0731",4.48578026588162
"FT0732",0.0292247544052207
"FT0733",-0.0466815357346154
"FT0734",0.321566007363355
"FT0735",0.408397487615768
"FT0736",0.256938806397171
"FT0737",-0.992213638381793
"FT0738",0.841562719436517
"FT0739",-0.290046259205484
"FT0740",0.916749490026691
"FT0741",-0.065482168247246
"FT0742",-0.239932237705752
"FT0743",-0.351967998064078
"FT0744",1.11793434696096
"FT0745",-0.591861571761964
"FT0746",0.127574622279758
"FT0748",-0.107548979534041
"FT0749",0.0110339550134824
"FT0750",4.48578026588162
"FT0751",0.632127585967155
"FT0752",4.48578026588162
"FT0753",1.82167851568759
"FT0754",0.850278290592601
"FT0755",0.567200457893988
"FT0756",1.05969328443541
"FT0757",0.610688515656065
"FT0758",0.278299706111617
"FT0759",0.101213608340928
"FT0760",0.19277501944542
"FT0761",0.389675339038589
"FT0762",0.188068474390418
"FT0763",0.249489878309168
"FT0764",0.338725463270279
"FT0765",4.48578026588162
"FT0766",-0.185452954689548
"FT0767",-0.541979476213687
"FT0768",2.19640692775454
"FT0769",0.0748285907502374
"FT0770",-0.113269264471954
"FT0771",0.471331351994388
"FT0772",0.267535587769265
"FT0773",0.273998948010146
"FT0774",0.109601374750337
"FT0775",0.201872590182291
"FT0776",-0.00401667547552262
"FT0777",-0.00971578357814754
"FT0778",0.0735997496250598
"FT0779",1.99515487808585
"FT0780",-0.129937327840814
"FT0781",-0.0940274062612398
"FT0782",-0.00203754916214423
"FT0783",0.496073431824105
"FT0784",1.36377330169879
"FT0785",0.0508055891540347
"FT0786",1.51585280144054
"FT0787",0.0239436136195192
"FT0788",0.104336486283129
"FT0789",4.48578026588162
"FT0790",-0.169105043121421
"FT0791",0.0377453212228018
"FT0792",1.47140984431875
"FT0793",2.30959383592734
"FT0794",1.42178039556022
"FT0795",1.12292107560618
"FT0796",1.53957472744012
"FT0797",-0.572900104313305
"FT0798",-0.523329705991923
"FT0799",-0.502896267573946
"FT0800",-0.543184951614336
"FT0801",-0.448975311398117
"FT0802",-0.515767155031962
"FT0803",-1.06204532927877
"FT0804",-0.445983747398181
"FT0805",-0.448158869894966
"FT0806",-1.06161960706789
"FT0807",-2.59036054890554
"FT0808",-1.41801856591603
"FT0809",-0.00503700263273986
"FT0810",-0.770745208351921
"FT0811",-0.45650692140028
"FT0812",-1.59036054890554
"FT0813",-1.01213150603891
"FT0814",-0.67498304672181
"FT0815",-0.645347049965868
"FT0816",-0.966024031540133
"FT0817",-0.278690507902192
"FT0818",-0.392612468129063
"FT0819",-0.692853800778762
"FT0820",-0.680109631182642
"FT0821",0.509471747312727
"FT0822",-0.264394225161436
"FT0823",-0.0430869263034453
"FT0824",4.48578026588162
"FT0825",0.50973482768375
"FT0826",1.34198969232232
"FT0827",0.634444275279767
"FT0828",0.416460989813324
"FT0829",1.31116942166703
"FT0830",1.07479125114202
"FT0831",1.12156213123667
"FT0832",0.481426522508772
"FT0833",0.251081850319725
"FT0834",-0.0136893128673525
"FT0835",0.154345633468096
"FT0836",0.105377559225555
"FT0837",0.542660659431996
"FT0838",3.05455901055834
"FT0839",1.16382752981832
"FT0840",1.11733348961838
"FT0841",2.10602369873122
"FT0842",1.50262447476248
"FT0843",2.37763526495543
"FT0844",0.956853594406016
"FT0845",1.62560615769577
"FT0846",-0.144297880286031
"FT0847",-0.499159772673206
"FT0848",0.015372187244724
"FT0849",2.14193759523195
"FT0850",1.06717097596401
"FT0851",0.0644840994101599
"FT0852",0.187809479886425
"FT0853",0.284801689282383
"FT0854",-0.222432342987746
"FT0855",0.125636610510987
"FT0856",0.093855797768914
"FT0857",1.98678654950632
"FT0858",-0.278437496743033
"FT0859",0.118172504880776
"FT0860",0.352805149653176
"FT0861",-0.375920748387439
"FT0862",0.424872222584494
"FT0863",0.180358879459962
"FT0864",0.06816329811652
"FT0867",-0.00925936766979486
"FT0868",-0.225280982573159
"FT0869",-0.00929272472191894
"FT0870",-0.0769215341180042
"FT0871",-0.342843446247163
"FT0872",-0.0580094761085746
"FT0873",-0.0731551207505603
"FT0874",-0.866074849536117
"FT0875",-0.0172765394235239
"FT0876",0.00461815117371278
"FT0877",-0.130555420792012
"FT0878",4.48578026588162
"FT0879",-0.208103101615689
"FT0880",0.32300475363596
"FT0881",0.122847295045502
"FT0882",0.0576312590242317
"FT0883",0.138773186850298
"FT0884",0.305852375568761
"FT0885",0.547562577604182
"FT0886",0.151666438759645
"FT0887",0.347717231906602
"FT0888",0.452592581318492
"FT0889",0.0966363247248195
"FT0890",0.0443420726486012
"FT0891",-0.133517742387103
"FT0892",-0.000785603034584435
"FT0893",0.0483269619256988
"FT0895",0.313743864948825
"FT0896",4.48578026588162
"FT0897",-0.0295473306755254
"FT0898",-0.0697205039465028
"FT0899",2.30119777830618
"FT0900",2.77531659807307
"FT0901",4.48578026588162
"FT0902",4.48578026588162
"FT0903",2.94363673200099
"FT0904",2.56163269128862
"FT0905",4.48578026588162
"FT0906",1.16556964623377
"FT0907",-0.11995101272116
"FT0908",-0.183027778357531
"FT0909",0.183446416129399
"FT0910",0.186258324194748
"FT0911",0.532471774150293
"FT0912",1.52999474388238
"FT0913",-0.143337407190674
"FT0914",-0.0625162706676358
"FT0915",-0.246901389559799
"FT0916",-0.0700301232181391
"FT0917",0.0154364809325672
"FT0918",-0.0933844305897748
"FT0919",-0.0709439714993604
"FT0920",-0.088771463581206
"FT0921",0.0716971645625687
"FT0922",1.50043153759586
"FT0923",0.464279382266753
"FT0924",1.22908338110381
"FT0925",4.48578026588162
"FT0926",1.66219541160599
"FT0927",1.49488807363759
"FT0928",4.48578026588162
"FT0929",1.27960289128273
"FT0930",0.600403938437965
"FT0931",1.26476692929195
"FT0932",4.48578026588162
"FT0933",4.48578026588162
"FT0934",0.836571729500815
"FT0935",0.200592758696586
"FT0936",4.48578026588162
"FT0937",0.216775770042926
"FT0938",1.19247096483271
"FT0939",1.217887073415
"FT0940",0.0927479003914202
"FT0941",0.441527658906694
"FT0942",0.392552282512286
"FT0943",0.659877083225374
"FT0944",1.31717905725908
"FT0945",4.48578026588162
"FT0946",0.807438418944509
"FT0947",0.23455574011521
"FT0948",0.204963795168225
"FT0949",0.121370353922552
"FT0950",0.263354368103498
"FT0951",0.489456267341886
"FT0952",0.143360761305106
"FT0953",0.071154600009034
"FT0954",-0.105302510260879
"FT0955",-0.276748177116476
"FT0956",-0.155765384576401
"FT0957",-0.200662101650108
"FT0958",-0.273633699635375
"FT0959",-0.280152015454774
"FT0960",-0.0695289642562463
"FT0961",-0.0570618889792264
"FT0962",-0.0825001851123302
"FT0963",-0.679691197026753
"FT0964",-2.59036054890554
"FT0965",2.03021217514284
"FT0966",0.0680784798298946
"FT0967",-0.264139464456793
"FT0968",-0.185621525699283
"FT0969",-0.762581132355809
"FT0970",-0.598860540193512
"FT0971",-0.651257864302696
"FT0972",-0.652878334950801
