"feature","smp_to_std"
"FT0948",0.265506499310677
"FT0949",0.0394507810168186
"FT0950",0.0932207520026629
"FT0951",0.459858743879963
"FT0952",0.198146693398054
"FT0953",3.53470070265769
"FT0954",3.53470070265769
"FT0955",-0.515286655447302
"FT0956",-0.489126833229687
"FT0957",-0.39308729848501
"FT0958",-0.612021150074536
"FT0959",-0.45800118512065
"FT0960",-0.386367326819527
"FT0961",-0.353690913322206
"FT0962",-0.384281555963563
"FT0963",-1.14127275206259
"FT0964",-4.36715947560173
"FT0965",3.53470070265769
"FT0966",3.53470070265769
"FT0967",-4.36715947560173
"FT0968",-0.33621322264852
"FT0969",-4.36715947560173
"FT0970",-4.36715947560173
"FT0971",-4.36715947560173
"FT0972",-4.36715947560173
"FT0973",-4.36715947560173
"FT0974",-1.07364406539781
"FT0975",-4.36715947560173
"FT0976",-4.36715947560173
"FT0977",-4.36715947560173
"FT0978",-4.36715947560173
"FT0979",-0.355674703726447
"FT0980",-4.36715947560173
"FT0981",-0.508079011321117
"FT0982",-4.36715947560173
"FT0983",-4.36715947560173
"FT0984",-4.36715947560173
"FT0985",-4.36715947560173
"FT0986",-4.36715947560173
"FT0987",3.53470070265769
"FT0988",-4.36715947560173
"FT0989",-4.36715947560173
"FT0990",-4.36715947560173
"FT0991",3.53470070265769
"FT0992",3.53470070265769
"FT0993",-4.36715947560173
"FT0994",3.53470070265769
"FT0995",3.53470070265769
"FT0996",-0.374524031251907
"FT0997",0.91328790993392
"FT0998",0.281239463885468
"FT0999",0.35463670491581
"FT1000",0.104661170857507
"FT1001",-1.21108110001726
"FT1002",-4.36715947560173
"FT1003",-1.03403724898376
"FT1004",-0.408129140385007
"FT1005",-0.25402318365097
"FT1006",-0.603507718597705
"FT1007",-0.428842997694885
"FT1008",-0.365839284765869
"FT1009",-0.310145185772017
"FT1010",-0.391432356825503
"FT1011",-0.410747074387195
"FT1012",-4.36715947560173
"FT1013",-4.36715947560173
"FT1014",3.53470070265769
"FT1015",3.53470070265769
"FT1016",3.53470070265769
"FT1017",3.53470070265769
"FT1018",3.53470070265769
"FT1019",3.53470070265769
"FT1020",3.53470070265769
"FT1021",3.53470070265769
"FT1022",3.53470070265769
"FT1023",3.53470070265769
"FT1024",3.53470070265769
"FT1025",3.53470070265769
"FT1026",3.53470070265769
"FT1027",1.41294088472468
"FT1028",-0.0756752356680936
"FT1029",0.217142439030211
"FT1030",0.214973725663949
"FT1031",-0.0431157478070926
"FT1032",3.53470070265769
"FT1033",3.53470070265769
"FT1034",3.53470070265769
"FT1035",0.256303878769609
"FT1036",0.414026529113156
"FT1037",-4.36715947560173
"FT1038",3.53470070265769
"FT1039",0.0437663294541886
"FT1040",0.0972547190747101
"FT1041",3.53470070265769
"FT1042",3.53470070265769
"FT1043",-4.36715947560173
"FT1044",1.63801859425447
"FT1045",-0.113493665459363
"FT1046",-0.0781264765070352
"FT1047",1.57006915859862
"FT1048",3.53470070265769
"FT1049",0.732264692682777
"FT1050",3.53470070265769
"FT1051",-4.36715947560173
"FT1052",3.53470070265769
"FT1053",3.53470070265769
"FT1054",3.53470070265769
"FT1055",-4.36715947560173
"FT1056",3.53470070265769
"FT1057",-4.36715947560173
"FT1058",3.53470070265769
"FT1059",-4.36715947560173
"FT1060",-4.36715947560173
"FT1061",-4.36715947560173
"FT1062",0.749000130125027
"FT1063",3.53470070265769
"FT1064",-4.36715947560173
"FT1065",-4.36715947560173
"FT1066",3.53470070265769
"FT1067",3.53470070265769
"FT1068",3.53470070265769
"FT1069",-2.2826796414854
"FT1070",0.864343438651337
"FT1071",3.53470070265769
"FT1072",3.53470070265769
"FT1073",-4.36715947560173
"FT1074",-0.107097976307886
"FT1075",-0.196445946142383
"FT1076",-4.36715947560173
"FT1077",0.00670053787746465
"FT1078",-0.0257131912514696
"FT1079",0.136744448644975
"FT1080",0.0209603729954632
"FT1081",0.00109284169939539
"FT1082",-0.00572272030128802
"FT1083",-0.497857115173913
"FT1084",-4.36715947560173
"FT1085",3.53470070265769
"FT1086",3.53470070265769
"FT1087",3.53470070265769
"FT1088",0.955157250572708
"FT1089",-4.36715947560173
"FT1090",-4.36715947560173
"FT1091",-0.326270124005458
"FT1092",-4.36715947560173
"FT1093",-0.292988734114883
"FT1094",-0.631090615035982
"FT1095",-0.330875404266613
"FT1096",-0.367658451347345
"FT1097",-0.262624484078057
"FT1098",-0.366507109312622
"FT1099",-0.544911436640415
"FT1100",-4.36715947560173
"FT1101",-0.317796960586119
"FT1102",-0.286010506504466
"FT1103",-0.297698112173553
"FT1104",-4.36715947560173
"FT1105",-4.36715947560173
"FT1106",-0.59191452748271
"FT1107",-0.299091393241434
"FT1108",3.53470070265769
"FT1109",2.07282881977852
"FT1110",3.53470070265769
"FT1111",0.0688291405683444
"FT1112",1.0412308124925
"FT1113",3.53470070265769
"FT1114",1.21405949763244
"FT1115",1.04766038897033
"FT1116",0.137201461847747
"FT1117",3.53470070265769
"FT1118",3.53470070265769
"FT1119",3.53470070265769
"FT1120",3.53470070265769
"FT1121",-4.36715947560173
"FT1122",-4.36715947560173
"FT1123",-4.36715947560173
"FT1124",-4.36715947560173
"FT1125",-1.48423974707618
"FT1126",-0.00940695793053701
"FT1127",0.252415741923555
"FT1128",-0.2790195787335
"FT1129",0.139657748508554
"FT1130",3.53470070265769
"FT1131",3.53470070265769
"FT1132",-4.36715947560173
"FT1133",-4.36715947560173
"FT1134",-4.36715947560173
"FT1135",-2.72096274515975
"FT1136",3.53470070265769
"FT1137",-2.11563538148999
"FT1138",-2.11864002150997
"FT1139",-0.415553040021872
"FT1140",0.248066798403996
"FT1141",-4.36715947560173
"FT1142",-4.36715947560173
"FT1143",-4.36715947560173
"FT1144",-4.36715947560173
"FT1145",3.53470070265769
"FT1146",3.53470070265769
"FT1147",3.53470070265769
"FT1148",-4.36715947560173
"FT1149",-4.36715947560173
"FT1150",-4.36715947560173
"FT1151",3.53470070265769
"FT1152",3.53470070265769
"FT1153",3.53470070265769
"FT1154",-4.36715947560173
"FT1155",-4.36715947560173
"FT1156",3.53470070265769
"FT1157",-4.36715947560173
"FT1158",-4.36715947560173
"FT1159",-0.0332127534959112
"FT1160",-0.285419857354712
"FT1161",0.0156191687747788
"FT1162",-0.337576573651304
"FT1163",-0.270760850654205
"FT1164",-0.00522146384326312
"FT1165",3.53470070265769
"FT1166",3.53470070265769
"FT1167",-4.36715947560173
"FT1168",-4.36715947560173
"FT1169",-4.36715947560173
"FT1170",-4.36715947560173
"FT1171",-0.267168075615262
"FT1172",-0.883383965326582
"FT1173",-0.263720448032713
"FT1174",-0.438980885847068
"FT1175",-0.275291483410941
"FT1176",-0.269594565916167
"FT1177",-0.76518331347782
"FT1178",-0.561091725352356
"FT1179",-0.320481724992979
"FT1180",-4.36715947560173
"FT1181",-0.38559494951041
"FT1182",-0.108028199834727
"FT1183",-1.660907121031
"FT1184",0.145559772507366
"FT1185",-0.0104889328562684
"FT1186",0.102603848593252
"FT1187",0.151649556571136
"FT1188",0.155491901616334
"FT1189",-0.0628812680078955
"FT1190",0.309783521091179
"FT1191",3.53470070265769
"FT1192",3.53470070265769
"FT1193",-4.36715947560173
"FT1194",-4.36715947560173
"FT1195",-4.36715947560173
"FT1196",-1.00861516332706
"FT1197",0.0921463223456003
"FT1198",3.53470070265769
"FT1199",3.53470070265769
"FT1200",3.53470070265769
"FT1201",-4.36715947560173
"FT1202",-4.36715947560173
"FT1203",-1.45855391977408
"FT1204",-4.36715947560173
"FT1205",-4.36715947560173
"FT1206",3.53470070265769
"FT1207",0.522385153934615
"FT1208",3.53470070265769
"FT1209",3.53470070265769
"FT1210",-0.445318533538011
"FT1211",-4.36715947560173
"FT1212",-0.594728820542759
"FT1213",-0.642747738798048
"FT1214",-1.15407886981924
"FT1215",-1.942146736803
"FT1216",3.53470070265769
"FT1217",0.344779248456897
"FT1218",0.0616073638870789
"FT1219",-0.00228403839798646
"FT1220",-0.136924976212467
"FT1221",0.11341336939267
"FT1222",0.0584887854640252
"FT1223",-0.0583550498491789
"FT1224",0.152121647931045
"FT1225",3.53470070265769
"FT1226",-0.0585184927917884
"FT1227",1.94853246089795
"FT1228",3.53470070265769
"FT1229",-0.0179133122912272
"FT1230",-4.36715947560173
"FT1231",-4.36715947560173
"FT1232",-4.36715947560173
"FT1233",-4.36715947560173
"FT1234",-4.36715947560173
"FT1235",-4.36715947560173
"FT1236",-4.36715947560173
"FT1237",3.53470070265769
"FT1238",-4.36715947560173
"FT1239",3.53470070265769
"FT1240",-4.36715947560173
"FT1241",3.53470070265769
"FT1242",-1.00206129603908
"FT1243",-2.593409087121
"FT1244",-0.204985041180258
"FT1245",0.116508982478104
"FT1246",0.0225122007339937
"FT1247",-0.246274718203523
"FT1248",0.123251230328716
"FT1249",0.0113086861257398
"FT1250",0.0624388702347527
"FT1251",-4.36715947560173
"FT1252",-4.36715947560173
"FT1253",-0.220754359793042
"FT1254",-1.19526285307958
"FT1255",-0.337018445348882
"FT1256",-0.317787918152947
"FT1257",-1.12492065113343
"FT1258",-0.541759958803709
"FT1259",-4.36715947560173
"FT1260",-0.673416918335787
"FT1261",-0.299061734152852
"FT1262",-0.4295646549392
"FT1263",-0.430001074081906
"FT1264",-0.047908642794856
"FT1265",-4.36715947560173
"FT1266",3.53470070265769
"FT1267",3.53470070265769
"FT1268",0.0142235939568798
"FT1269",0.599721580590501
"FT1270",-4.36715947560173
"FT1271",0.655279015834026
"FT1272",0.552662566183875
"FT1273",0.97677388784455
"FT1274",-4.36715947560173
"FT1275",1.02186547366642
"FT1276",0.611485262033712
"FT1277",-1.12967884110128
"FT1278",-0.150303335710077
"FT1279",-0.39149618248644
"FT1280",-1.21904935208436
"FT1281",-0.20783713384447
"FT1282",-0.396555471425662
"FT1283",-0.603623960843573
"FT1284",3.53470070265769
"FT1285",3.53470070265769
"FT1286",-0.40446307506371
"FT1287",-0.248486785649205
"FT1288",0.0464599778983965
"FT1289",3.53470070265769
"FT1290",3.53470070265769
"FT1291",-0.489967869941218
"FT1292",-0.441507417952415
"FT1293",-1.23670602738309
"FT1294",-0.420682056163093
"FT1295",-0.599343529377634
"FT1296",-4.36715947560173
"FT1297",-2.17661829628861
"FT1298",-0.579009731638305
"FT1299",-0.594560329923987
"FT1300",-0.550715384179705
"FT1301",-4.36715947560173
"FT1302",-0.839196935326249
"FT1303",-0.583130836434092
"FT1304",-0.531211877940681
"FT1305",-0.533807148568677
"FT1306",-4.36715947560173
"FT1307",-0.50376432548423
"FT1308",-4.36715947560173
"FT1309",-4.36715947560173
"FT1310",-0.821476815628486
"FT1311",-4.36715947560173
"FT1312",-4.36715947560173
"FT1313",-0.861178671868122
"FT1314",0.784484441909276
"FT1315",-4.36715947560173
"FT1316",-4.36715947560173
"FT1317",0.23672906795135
"FT1318",1.49796506118375
"FT1319",1.61994877337194
"FT1320",3.53470070265769
"FT1321",1.83124879904567
"FT1322",3.53470070265769
"FT1323",3.53470070265769
"FT1324",-4.36715947560173
"FT1325",0.406102503509146
"FT1326",-0.097706177010162
"FT1327",0.310135010272238
"FT1328",3.53470070265769
"FT1329",3.53470070265769
"FT1330",3.53470070265769
"FT1331",0.287814789110982
"FT1332",3.53470070265769
"FT1333",3.53470070265769
"FT1334",3.53470070265769
"FT1335",3.53470070265769
"FT1336",-4.36715947560173
"FT1337",3.53470070265769
"FT1338",-0.563188322792764
"FT1339",-1.04855789773976
"FT1340",3.53470070265769
"FT1341",-0.420433443892745
"FT1342",-0.480948762144232
"FT1343",-0.174379820542594
"FT1344",3.53470070265769
"FT1345",3.53470070265769
"FT1346",-4.36715947560173
"FT1347",-4.36715947560173
"FT1348",-4.36715947560173
"FT1349",-4.36715947560173
"FT1350",-4.36715947560173
"FT1351",0.0106439821982849
"FT1352",-0.130642111156683
"FT1353",-0.333463754068206
"FT1354",-0.631839955524041
"FT1355",0.0909058761481683
"FT1356",-4.36715947560173
"FT1357",3.53470070265769
"FT1358",-4.36715947560173
"FT1359",3.53470070265769
"FT1360",-4.36715947560173
"FT1361",-4.36715947560173
"FT1362",-0.65005412960379
"FT1363",3.53470070265769
"FT1364",-4.36715947560173
"FT1365",3.53470070265769
"FT1366",3.53470070265769
"FT1367",-4.36715947560173
"FT1368",-4.36715947560173
"FT1369",3.53470070265769
"FT1370",-4.36715947560173
"FT1371",3.53470070265769
"FT1372",-4.36715947560173
"FT1373",3.53470070265769
"FT1374",3.53470070265769
"FT1375",0.572108771148652
"FT1376",3.53470070265769
"FT1377",-4.36715947560173
"FT1378",3.53470070265769
"FT1379",3.53470070265769
"FT1380",-4.36715947560173
"FT1381",-0.603214022932863
"FT1382",-4.36715947560173
"FT1383",-4.36715947560173
"FT1384",-3.21261763776249
"FT1385",-0.133156461492014
"FT1386",-4.36715947560173
"FT1387",-4.36715947560173
"FT1388",-0.446513683379188
"FT1389",0.233495392816574
"FT1390",-0.188766611382579
"FT1391",0.0430519290768149
"FT1392",-0.060093361480478
"FT1393",-1.69108430505088
"FT1394",0.0193376123478512
"FT1395",-0.0661955311707852
"FT1396",-0.149770315766671
"FT1397",-0.322610121834708
"FT1398",0.0110063831178815
"FT1399",-0.682818738639349
"FT1400",0.011347909464881
"FT1401",-0.0734665566820113
"FT1402",-0.0157006650070911
"FT1403",0.0120971108415727
"FT1404",-4.36715947560173
"FT1405",3.53470070265769
"FT1406",3.53470070265769
"FT1407",3.53470070265769
"FT1408",0.462427303562023
"FT1409",0.587372290441407
"FT1410",0.387466871058098
"FT1411",0.55685495931249
"FT1412",0.582385891060887
"FT1413",0.68293734866651
"FT1414",0.544149886354636
"FT1415",0.16376196551906
"FT1416",0.538812695701902
"FT1417",0.40049150861572
"FT1418",3.53470070265769
"FT1419",3.53470070265769
"FT1420",-4.36715947560173
"FT1421",3.53470070265769
"FT1422",3.53470070265769
"FT1423",3.53470070265769
"FT1424",-4.36715947560173
"FT1425",3.53470070265769
"FT1426",3.53470070265769
"FT1427",-4.36715947560173
"FT1428",-4.36715947560173
"FT1429",-4.36715947560173
"FT1430",-4.36715947560173
"FT1431",-4.36715947560173
"FT1432",-4.36715947560173
"FT1433",-4.36715947560173
"FT1434",-4.36715947560173
"FT1435",3.53470070265769
"FT1436",3.53470070265769
"FT1437",-4.36715947560173
"FT1438",-4.36715947560173
"FT1439",-4.36715947560173
"FT1440",3.53470070265769
"FT1441",3.53470070265769
"FT1442",-4.36715947560173
"FT1443",3.53470070265769
"FT1444",3.53470070265769
"FT1445",3.53470070265769
"FT1446",3.53470070265769
"FT1447",-4.36715947560173
"FT1448",3.53470070265769
"FT1449",-0.0221616592738248
"FT1450",3.53470070265769
"FT1451",3.53470070265769
"FT1452",3.53470070265769
"FT1453",-4.36715947560173
"FT1454",-4.36715947560173
"FT1455",3.53470070265769
"FT1456",-4.36715947560173
"FT1457",3.53470070265769
"FT1458",3.53470070265769
"FT1459",-4.36715947560173
"FT1460",-4.36715947560173
"FT1461",-4.36715947560173
"FT1462",-0.808558042921332
"FT1463",3.53470070265769
"FT1464",2.53470070265769
"FT1465",3.53470070265769
"FT1466",-4.36715947560173
"FT1467",-4.36715947560173
"FT1468",-4.36715947560173
"FT1469",-4.36715947560173
"FT1470",-4.36715947560173
"FT1471",3.53470070265769
"FT1472",-4.36715947560173
"FT1473",-0.611597935620405
"FT1474",3.53470070265769
"FT1475",-4.36715947560173
"FT1476",0.513560216231444
"FT1477",0.0572059606094064
"FT1478",0.518733917325701
"FT1479",0.444449289921038
"FT1480",0.463097087949426
"FT1481",0.438969470189898
"FT1482",0.381645277649306
"FT1483",0.192148078575569
"FT1484",0.561547720654445
"FT1485",0.387205676338721
"FT1486",0.396287584584726
"FT1487",0.206236846476491
"FT1488",0.338071988660026
"FT1489",0.384334614015181
"FT1490",0.374946536610112
"FT1491",0.489415694272891
"FT1492",0.463788347801865
"FT1493",0.478491379887199
"FT1494",0.432199841245338
"FT1495",0.283052394776297
"FT1496",0.276197398064281
"FT1497",0.332599738335488
"FT1498",0.447287914934399
"FT1499",3.53470070265769
"FT1500",3.53470070265769
"FT1501",-4.36715947560173
"FT1502",-4.36715947560173
"FT1503",-4.36715947560173
"FT1504",-4.36715947560173
"FT1505",-4.36715947560173
"FT1506",-4.36715947560173
"FT1507",-4.36715947560173
"FT1508",-4.36715947560173
"FT1509",-4.36715947560173
"FT1510",-4.36715947560173
"FT1511",-4.36715947560173
"FT1512",-4.36715947560173
"FT1513",0.783937835837622
"FT1514",0.284118187603161
"FT1515",0.325028943931764
"FT1516",0.29085493658713
"FT1517",0.23071259148797
"FT1518",0.395223498205662
"FT1519",0.317103980015093
"FT1520",0.258084176739531
"FT1521",0.435200148658864
"FT1522",0.415947603093295
"FT1523",0.439592733951703
"FT1524",0.423473255091719
"FT1525",0.404241789509936
"FT1526",0.525937629393046
"FT1527",0.416543970492861
"FT1528",0.46682869315063
"FT1529",0.368118255274906
"FT1530",0.0976221873275655
"FT1531",-0.530198353570221
"FT1532",-0.171246815301399
"FT1533",-0.600107721379685
"FT1534",-0.174972532521462
"FT1535",-0.341940084101717
"FT1536",-0.173684655862104
"FT1537",-0.379461588098128
"FT1538",-0.110924616020208
"FT1539",-0.109528155956673
"FT1540",0.179441170304487
"FT1541",0.0913330756233449
"FT1542",0.126616801533042
"FT1543",0.171400695199617
"FT1544",0.144995592265937
"FT1545",-0.0173087831421272
"FT1546",0.101366436483562
"FT1547",-0.477200835356283
"FT1548",-4.36715947560173
"FT1549",-0.501006294971189
"FT1550",-0.731470472518279
"FT1551",-4.36715947560173
"FT1552",-4.36715947560173
"FT1553",-0.832138539635402
"FT1554",-0.450770253543145
"FT1555",-0.411918188879189
"FT1556",-0.426240566049884
"FT1557",-0.396404227046573
"FT1558",-4.36715947560173
"FT1559",3.53470070265769
"FT1560",3.53470070265769
"FT1561",-4.36715947560173
"FT1562",3.53470070265769
"FT1563",3.53470070265769
"FT1564",3.53470070265769
"FT1565",3.53470070265769
"FT1566",-4.36715947560173
"FT1567",-4.36715947560173
"FT1568",-4.36715947560173
"FT1569",-4.36715947560173
"FT1570",-4.36715947560173
"FT1571",-4.36715947560173
"FT1572",-4.36715947560173
"FT1573",-4.36715947560173
"FT1574",-4.36715947560173
"FT1575",-4.36715947560173
"FT1576",-4.36715947560173
"FT1577",-4.36715947560173
"FT1578",-4.36715947560173
"FT1579",-4.36715947560173
"FT1580",3.53470070265769
"FT1581",3.53470070265769
"FT1582",3.53470070265769
"FT1583",3.53470070265769
"FT1584",-4.36715947560173
"FT1585",3.53470070265769
"FT1586",3.53470070265769
"FT1587",3.53470070265769
"FT1588",3.53470070265769
"FT1589",-0.380883487120917
"FT1590",-0.449793659056631
"FT1591",-0.160658104809488
"FT1592",-0.253002524154685
"FT1593",-0.12589710153487
"FT1594",-0.232642078198665
"FT1595",3.53470070265769
"FT1596",3.53470070265769
"FT1597",3.53470070265769
"FT1598",-4.36715947560173
"FT1599",-4.36715947560173
"FT1600",-4.36715947560173
"FT1601",-4.36715947560173
"FT1602",-4.36715947560173
"FT1603",-4.36715947560173
"FT1604",-4.36715947560173
"FT1605",-4.36715947560173
"FT1606",0.469241189604557
"FT1607",3.53470070265769
"FT1608",3.53470070265769
"FT1609",-4.36715947560173
"FT1610",3.53470070265769
"FT1611",3.53470070265769
"FT1612",-4.36715947560173
"FT1613",3.53470070265769
"FT1614",3.53470070265769
"FT1615",3.53470070265769
"FT1616",3.53470070265769
"FT1617",3.53470070265769
"FT1618",0.691362609450939
"FT1619",-4.36715947560173
"FT1620",-4.36715947560173
"FT1621",-4.36715947560173
"FT1622",-4.36715947560173
"FT1623",0.251461849759672
"FT1624",0.368225500968267
"FT1625",0.302354814655653
"FT1626",0.42851247107854
"FT1627",0.239613404982424
"FT1628",0.265071104856103
"FT1629",0.31779793119233
"FT1630",3.53470070265769
"FT1631",-0.176681139079298
"FT1632",0.580675817804429
"FT1633",0.503836291404421
"FT1634",3.53470070265769
"FT1635",0.126760456124177
"FT1636",-0.495926229720414
"FT1637",-0.0960914938107982
"FT1638",-0.687225308034253
"FT1639",-0.0223939689100165
"FT1640",-0.0738010262557046
"FT1641",-0.23337612083117
"FT1642",0.0774224452212945
"FT1643",-0.0706954466510474
"FT1644",0.0897186696066558
"FT1645",0.0121019919916223
"FT1646",0.108794993150244
"FT1647",0.0671872984266783
"FT1648",-0.0782958039482465
"FT1649",0.0308377920299442
"FT1650",-0.0255730858023312
"FT1651",0.0527977487305472
"FT1652",0.142075198066476
"FT1653",0.0672985597541925
"FT1654",3.53470070265769
"FT1655",3.53470070265769
"FT1656",-0.419896692596761
"FT1657",-0.485911528196602
"FT1658",-0.359301446650979
"FT1659",-0.102705465750175
"FT1660",0.0627548509854459
"FT1661",-0.176136305000967
"FT1662",-0.0854937732517245
"FT1663",-0.0169784700031022
"FT1664",3.53470070265769
"FT1665",3.53470070265769
"FT1666",3.53470070265769
"FT1667",3.53470070265769
"FT1668",-4.36715947560173
"FT1669",3.53470070265769
"FT1670",3.53470070265769
"FT1671",3.53470070265769
"FT1672",3.53470070265769
"FT1673",-4.36715947560173
"FT1674",3.53470070265769
"FT1675",3.53470070265769
"FT1676",-4.36715947560173
"FT1677",0.921968768760465
"FT1678",-4.36715947560173
"FT1679",-4.36715947560173
"FT1680",3.53470070265769
"FT1681",-4.36715947560173
"FT1682",3.53470070265769
"FT1683",3.53470070265769
"FT1684",-4.36715947560173
"FT1685",-4.36715947560173
"FT1686",-4.36715947560173
"FT1687",-4.36715947560173
"FT1688",-4.36715947560173
"FT1689",-4.36715947560173
"FT1690",3.53470070265769
"FT1691",3.53470070265769
"FT1692",-4.36715947560173
"FT1693",-4.36715947560173
"FT1694",-4.36715947560173
"FT1695",-4.36715947560173
"FT1696",-4.36715947560173
"FT1697",3.53470070265769
"FT1698",3.53470070265769
"FT1699",-4.36715947560173
"FT1700",-1.1780449156721
"FT1701",3.53470070265769
"FT1702",3.53470070265769
"FT1703",3.53470070265769
"FT1704",3.53470070265769
"FT1705",3.53470070265769
"FT1706",3.53470070265769
"FT1707",3.53470070265769
"FT1708",3.53470070265769
"FT1709",3.53470070265769
"FT1710",-4.36715947560173
"FT1711",3.53470070265769
"FT1712",-4.36715947560173
"FT1713",3.53470070265769
"FT1714",-4.36715947560173
"FT1715",-4.36715947560173
"FT1716",-4.36715947560173
"FT1717",-4.36715947560173
"FT1718",3.53470070265769
"FT1719",3.53470070265769
"FT1720",3.53470070265769
"FT1721",3.53470070265769
"FT1722",3.53470070265769
"FT1723",-4.36715947560173
"FT1724",3.53470070265769
"FT1725",3.53470070265769
"FT1726",3.53470070265769
"FT1727",3.53470070265769
"FT1728",3.53470070265769
"FT1729",3.53470070265769
"FT1730",-4.36715947560173
"FT1731",-4.36715947560173
"FT1732",-4.36715947560173
"FT1733",-4.36715947560173
"FT1734",3.53470070265769
"FT1735",-4.36715947560173
"FT1736",3.53470070265769
"FT1737",3.53470070265769
"FT1738",3.53470070265769
"FT1739",3.53470070265769
"FT1740",3.53470070265769
"FT1741",3.53470070265769
"FT1742",3.53470070265769
"FT1743",3.53470070265769
"FT1744",3.53470070265769
"FT1745",3.53470070265769
"FT1746",3.53470070265769
"FT1747",-4.36715947560173
"FT1748",3.53470070265769
"FT1749",3.53470070265769
"FT1750",3.53470070265769
"FT1751",3.53470070265769
"FT1752",3.53470070265769
"FT1753",3.53470070265769
"FT1754",3.53470070265769
"FT1755",-4.36715947560173
"FT1756",3.53470070265769
"FT1757",3.53470070265769
"FT1758",-4.36715947560173
"FT1759",3.53470070265769
"FT1760",3.53470070265769
"FT1761",3.53470070265769
"FT1762",3.53470070265769
"FT1763",3.53470070265769
"FT1764",3.53470070265769
"FT1765",3.53470070265769
"FT1766",-4.36715947560173
"FT1767",3.53470070265769
"FT1768",3.53470070265769
"FT1769",3.53470070265769
"FT1770",-4.36715947560173
"FT1771",-4.36715947560173
"FT1772",3.53470070265769
"FT1773",3.53470070265769
"FT1774",-4.36715947560173
"FT1775",3.53470070265769
"FT1776",-4.36715947560173
"FT1777",-4.36715947560173
"FT1778",-4.36715947560173
"FT1779",3.53470070265769
"FT1780",-4.36715947560173
"FT1781",3.53470070265769
"FT1782",3.53470070265769
"FT1783",3.53470070265769
"FT1784",3.53470070265769
"FT1785",3.53470070265769
"FT1786",3.53470070265769
"FT1787",3.53470070265769
"FT1788",3.53470070265769
"FT1789",3.53470070265769
"FT1790",3.53470070265769
"FT1791",3.53470070265769
"FT1792",3.53470070265769
"FT1793",-4.36715947560173
"FT1794",3.53470070265769
"FT1795",3.53470070265769
"FT1796",3.53470070265769
"FT1797",3.53470070265769
"FT1798",3.53470070265769
"FT1799",-4.36715947560173
"FT1800",3.53470070265769
"FT1801",3.53470070265769
"FT1802",3.53470070265769
"FT1803",3.53470070265769
"FT1804",3.53470070265769
"FT1805",3.53470070265769
"FT1806",3.53470070265769
"FT1807",-4.36715947560173
"FT1808",3.53470070265769
"FT1809",3.53470070265769
"FT1810",-4.36715947560173
"FT1811",3.53470070265769
"FT1812",3.53470070265769
"FT1813",3.53470070265769
"FT1814",3.53470070265769
"FT1815",3.53470070265769
"FT1816",3.53470070265769
"FT1817",3.53470070265769
"FT1818",3.53470070265769
"FT1819",3.53470070265769
"FT1820",3.53470070265769
"FT1821",3.53470070265769
"FT1822",3.53470070265769
"FT1823",-4.36715947560173
"FT1824",3.53470070265769
"FT1825",3.53470070265769
"FT1826",-4.36715947560173
"FT1827",3.53470070265769
"FT1828",3.53470070265769
"FT1829",3.53470070265769
"FT1830",3.53470070265769
"FT1831",3.53470070265769
"FT1832",3.53470070265769
"FT1833",3.53470070265769
"FT1834",-4.36715947560173
"FT1835",3.53470070265769
"FT1836",3.53470070265769
"FT1837",3.53470070265769
"FT1838",3.53470070265769
"FT1839",3.53470070265769
"FT1840",3.53470070265769
"FT1841",3.53470070265769
"FT1842",3.53470070265769
"FT1843",3.53470070265769
"FT1844",3.53470070265769
"FT1845",3.53470070265769
"FT1846",3.53470070265769
"FT1847",3.53470070265769
"FT1848",3.53470070265769
"FT1849",3.53470070265769
"FT1850",3.53470070265769
"FT1851",-4.36715947560173
"FT1852",3.53470070265769
"FT1853",3.53470070265769
"FT1854",3.53470070265769
"FT1855",3.53470070265769
"FT1856",3.53470070265769
"FT1857",3.53470070265769
"FT1858",3.53470070265769
"FT1859",3.53470070265769
"FT1860",3.53470070265769
"FT1861",3.53470070265769
"FT1862",3.53470070265769
"FT1863",3.53470070265769
"FT1864",3.53470070265769
"FT1865",-4.36715947560173
"FT1866",3.53470070265769
"FT1867",3.53470070265769
"FT1868",3.53470070265769
"FT1869",-4.36715947560173
"FT1870",3.53470070265769
"FT1871",3.53470070265769
"FT1872",3.53470070265769
"FT1873",3.53470070265769
"FT1874",3.53470070265769
"FT1875",3.53470070265769
"FT1876",3.53470070265769
"FT1877",3.53470070265769
"FT1878",3.53470070265769
"FT1879",3.53470070265769
"FT1880",3.53470070265769
"FT1881",3.53470070265769
"FT1882",3.53470070265769
"FT1883",3.53470070265769
"FT1884",-4.36715947560173
"FT1885",3.53470070265769
"FT1886",3.53470070265769
"FT1887",3.53470070265769
"FT1888",3.53470070265769
"FT1889",3.53470070265769
"FT1890",3.53470070265769
"FT1891",-4.36715947560173
"FT1892",3.53470070265769
"FT1893",3.53470070265769
"FT1894",3.53470070265769
"FT1895",3.53470070265769
"FT1896",3.53470070265769
"FT1897",3.53470070265769
"FT1898",3.53470070265769
"FT1899",3.53470070265769
"FT1900",3.53470070265769
"FT1901",3.53470070265769
"FT1902",3.53470070265769
"FT1903",3.53470070265769
"FT1904",3.53470070265769
"FT1905",3.53470070265769
"FT1906",3.53470070265769
"FT1907",3.53470070265769
"FT1908",3.53470070265769
"FT1909",3.53470070265769
"FT1910",3.53470070265769
