"feature","filename","iso_cor","init_area","iso_area"
"FT099","190715_Smp_FK180310S64C1-DCM_B.mzML",0.468617427746275,481067.784160335,5932.41914167651
"FT099","190715_Smp_FK180310S64C1-DCM_C.mzML",-0.323936586283229,435829.402972765,5439.63770180353
"FT099","190715_Smp_FK180310S77C1-25m_B.mzML",0.80506907277003,4458261.84731966,49092.3215059768
"FT099","190715_Smp_FK180310S77C1-25m_C.mzML",0.961441191480706,2572806.30595922,28649.1929830825
"FT099","190715_Smp_FK180310S77C1-DCM_B.mzML",0.876198728753149,2281787.25939053,24652.4929335788
"FT099","190715_Smp_FK180310S80C1-25m_A.mzML",0.363701124019057,1022939.84335542,11000.0182478207
"FT099","190715_Std_4uMStdsMix1InH2O_1.mzML",0,77933.8239685614,0
"FT099","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,246779.646941707,0
"FT099","190715_Blk_KM1906U14-Blk_C.mzML",0,41362.2330771424,0
"FT099","190715_Poo_TruePooFK180310_Full1.mzML",0,51339.6223871326,0
"FT099","190715_Poo_TruePooFK180310_Half1.mzML",0,38614.891302852,0
"FT099","190715_Smp_FK180310S62C1-25m_A.mzML",0,35091.8275675857,0
"FT099","190715_Smp_FK180310S62C1-25m_B.mzML",0,68472.95101084,0
"FT099","190715_Smp_FK180310S62C1-DCM_A.mzML",0,110401.448347609,0
"FT099","190715_Smp_FK180310S62C1-DCM_B.mzML",0,108508.077322528,0
"FT099","190715_Smp_FK180310S64C1-25m_A.mzML",0,69093.1584704742,0
"FT099","190715_Smp_FK180310S77C1-25m_A.mzML",0,112271.836201785,0
"FT099","190715_Smp_FK180310S77C1-DCM_A.mzML",0,77788.1685262695,0
"FT099","190715_Smp_FK180310S77C1-DCM_C.mzML",0,93884.8427881505,0
"FT099","190715_Smp_FK180310S80C1-25m_B.mzML",0,43439.1019488601,0
"FT099","190715_Smp_FK180310S80C1-25m_C.mzML",0,45166.8745492082,0
"FT099","190715_Smp_FK180310S80C1-DCM_A.mzML",0,78432.1006039195,0
"FT099","190715_Smp_FK180310S80C1-DCM_B.mzML",0,33261.3379712929,0
"FT099","190715_Smp_FK180310S80C1-DCM_C.mzML",0,79420.5786840562,0
"FT099","190715_Std_4uMStdsMix1InH2O_2.mzML",0,197652.639718737,0
"FT099","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,30598.8846080406,0
"FT099","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,12473.1617149753,0
"FT099","190715_Std_4uMStdsMix2InH2O_1.mzML",0,19752.553862941,0
"FT099","190715_Std_4uMStdsMix2InH2O_2.mzML",0,9698.45688749454,0
"FT099","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,46181.9753409205,0
"FT099","190715_Std_H2OinMatrix_1.mzML",0,28503.5501403557,0
"FT099","190715_Std_H2OinMatrix_2.mzML",0,235717.701558195,0
"FT100","190715_Poo_TruePooFK180310_Full2.mzML",0.911590246390993,8565745.35685253,97832.811532896
"FT100","190715_Poo_TruePooFK180310_Half2.mzML",0.704314629276738,5542243.5683279,62366.9429918025
"FT100","190715_Poo_TruePooFK180310_Half3.mzML",0.957779210677813,730775.56285283,8657.10682747222
"FT100","190715_Smp_FK180310S62C1-25m_C.mzML",0.25557930299148,635717.377057642,6610.73742497445
"FT100","190715_Smp_FK180310S62C1-DCM_C.mzML",0.356853968722558,608936.668655936,10620.3436787799
"FT100","190715_Smp_FK180310S64C1-25m_B.mzML",0.454693914184107,4026494.71741629,44873.9911746588
"FT100","190715_Smp_FK180310S64C1-25m_C.mzML",0.600333186436156,2147647.96470991,22920.6328003639
"FT100","190715_Smp_FK180310S64C1-DCM_A.mzML",0.930711858831558,1375015.76383248,14602.8225009497
"FT100","190715_Smp_FK180310S64C1-DCM_B.mzML",0.325550057225216,182314.343742387,2356.19114709797
"FT100","190715_Smp_FK180310S64C1-DCM_C.mzML",0.964534334523444,889436.651385918,11327.2220799752
"FT100","190715_Smp_FK180310S77C1-25m_B.mzML",0.75619311766707,5711802.57408249,63737.420551857
"FT100","190715_Smp_FK180310S77C1-25m_C.mzML",0.826682607026355,4214341.85740447,47669.4087822419
"FT100","190715_Smp_FK180310S80C1-25m_A.mzML",-0.0293505956027657,720968.612305209,8065.88627067907
"FT100","190715_Std_4uMStdsMix1InH2O_1.mzML",0,83378.8917696532,0
"FT100","190715_Std_4uMStdsMix1InH2O_2.mzML",0,91919.0299397781,0
"FT100","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,42255.6915350445,0
"FT100","190715_Blk_KM1906U14-Blk_C.mzML",0,42033.455735215,0
"FT100","190715_Poo_TruePooFK180310_Full1.mzML",0,51719.5850739451,0
"FT100","190715_Poo_TruePooFK180310_Full3.mzML",0.569023684678676,2050547.18710119,20700.5727467295
"FT100","190715_Poo_TruePooFK180310_Half1.mzML",0,40323.0737086749,0
"FT100","190715_Smp_FK180310S62C1-25m_A.mzML",0,35664.2739849882,0
"FT100","190715_Smp_FK180310S62C1-25m_B.mzML",0,65201.3955238368,0
"FT100","190715_Smp_FK180310S62C1-DCM_A.mzML",0,120247.349046176,0
"FT100","190715_Smp_FK180310S62C1-DCM_B.mzML",0,115011.299074888,0
"FT100","190715_Smp_FK180310S64C1-25m_A.mzML",0,69312.2883797716,0
"FT100","190715_Smp_FK180310S77C1-25m_A.mzML",0,99555.7561052181,0
"FT100","190715_Smp_FK180310S77C1-DCM_A.mzML",0,84138.5534960199,0
"FT100","190715_Smp_FK180310S77C1-DCM_B.mzML",0.587157863799816,1982520.55091006,21705.5453250203
"FT100","190715_Smp_FK180310S77C1-DCM_C.mzML",0,93912.0482165217,0
"FT100","190715_Smp_FK180310S80C1-25m_B.mzML",0,44875.5977748297,0
"FT100","190715_Smp_FK180310S80C1-25m_C.mzML",0,46327.6626774855,0
"FT100","190715_Smp_FK180310S80C1-DCM_A.mzML",0,83422.7343710586,0
"FT100","190715_Smp_FK180310S80C1-DCM_B.mzML",0,38428.4091083501,0
"FT100","190715_Smp_FK180310S80C1-DCM_C.mzML",0,83052.1365375817,0
"FT100","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,26912.3340206407,0
"FT100","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,10542.5505210978,0
"FT100","190715_Std_4uMStdsMix2InH2O_1.mzML",0,14622.1684478824,0
"FT100","190715_Std_4uMStdsMix2InH2O_2.mzML",0,9522.69270076789,0
"FT100","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,26468.2527912054,0
"FT100","190715_Std_H2OinMatrix_1.mzML",0,26723.7771145543,0
"FT100","190715_Std_H2OinMatrix_2.mzML",0,213248.008006781,0
"FT101","190715_Poo_TruePooFK180310_Full2.mzML",0.953168494352359,13284993.8715085,150864.256045429
"FT101","190715_Poo_TruePooFK180310_Full3.mzML",0.956152649526587,10854023.8588173,120776.804951937
"FT101","190715_Poo_TruePooFK180310_Half2.mzML",0.958881700435215,10536331.4038666,116726.073694551
"FT101","190715_Poo_TruePooFK180310_Half3.mzML",0.971102051294959,11763988.8944846,128472.155138876
"FT101","190715_Poo_TruePooFK180310_Half3.mzML",0.92804916484406,2450505.16151914,26655.4288045759
"FT101","190715_Smp_FK180310S62C1-DCM_C.mzML",0.694918701296804,939003.834722608,10779.1376483798
"FT101","190715_Smp_FK180310S64C1-DCM_B.mzML",0.69947717584941,834449.187196925,8699.61048402637
"FT101","190715_Smp_FK180310S64C1-DCM_C.mzML",0.869429246980968,1256712.42796609,13677.5899981748
"FT101","190715_Smp_FK180310S77C1-25m_B.mzML",0.944512948023456,8998097.56529033,100154.080412363
"FT101","190715_Smp_FK180310S77C1-25m_C.mzML",0.929400238945609,5946070.93240649,66838.1924480926
"FT101","190715_Smp_FK180310S80C1-25m_A.mzML",0.965821429686107,3586322.46489808,37967.1226460114
"FT101","190715_Std_4uMStdsMix1InH2O_1.mzML",0,206599.653342335,0
"FT101","190715_Std_4uMStdsMix1InH2O_1.mzML",0.726041030669277,369540.209758043,4136.3693075286
"FT101","190715_Std_4uMStdsMix1InH2O_2.mzML",0.426094538079168,549611.633477569,5789.77336208703
"FT101","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.319905841541728,244658.552228483,4076.59606099127
"FT101","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.2700978273287,562996.269052539,6711.5587997901
"FT101","190715_Std_H2OinMatrix_2.mzML",0.751833911651905,565727.585680626,5649.40171667759
"FT101","190715_Blk_KM1906U14-Blk_C.mzML",0,57225.951885053,0
"FT101","190715_Poo_TruePooFK180310_Full1.mzML",0,90423.7621926013,0
"FT101","190715_Poo_TruePooFK180310_Half1.mzML",0,43456.246401771,0
"FT101","190715_Smp_FK180310S62C1-25m_A.mzML",0,48929.3670774172,0
"FT101","190715_Smp_FK180310S62C1-25m_B.mzML",0,70179.9773045788,0
"FT101","190715_Smp_FK180310S62C1-25m_C.mzML",0.827600770569339,2890200.49065068,32311.8963292318
"FT101","190715_Smp_FK180310S62C1-DCM_A.mzML",0,142555.967694277,0
"FT101","190715_Smp_FK180310S62C1-DCM_B.mzML",0,140924.878584225,0
"FT101","190715_Smp_FK180310S64C1-25m_A.mzML",0,99869.2595332889,0
"FT101","190715_Smp_FK180310S64C1-25m_B.mzML",0.945032021646884,7708976.35281241,85729.1546316873
"FT101","190715_Smp_FK180310S64C1-25m_C.mzML",0.934255427230588,4669915.77346247,52709.3386573875
"FT101","190715_Smp_FK180310S64C1-DCM_A.mzML",0.92359650210261,4850141.97798848,55085.0090725892
"FT101","190715_Smp_FK180310S77C1-25m_A.mzML",0,144690.336821312,0
"FT101","190715_Smp_FK180310S77C1-DCM_A.mzML",0,89567.4329783004,0
"FT101","190715_Smp_FK180310S77C1-DCM_B.mzML",0.862630507540449,4614467.78914726,49815.5078717498
"FT101","190715_Smp_FK180310S77C1-DCM_C.mzML",0,147936.342388308,0
"FT101","190715_Smp_FK180310S80C1-25m_B.mzML",0,51579.0501715378,0
"FT101","190715_Smp_FK180310S80C1-25m_C.mzML",0,62742.1223676405,0
"FT101","190715_Smp_FK180310S80C1-DCM_A.mzML",0,87621.8851430099,0
"FT101","190715_Smp_FK180310S80C1-DCM_B.mzML",0,32495.7115532928,0
"FT101","190715_Smp_FK180310S80C1-DCM_C.mzML",0,77751.4047212796,0
"FT101","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,27681.2022342747,0
"FT101","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,13127.3443389621,0
"FT101","190715_Std_4uMStdsMix2InH2O_1.mzML",0,42492.2830658234,0
"FT101","190715_Std_4uMStdsMix2InH2O_2.mzML",0,26286.6462418672,0
"FT101","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,202842.645751176,0
"FT101","190715_Std_H2OinMatrix_1.mzML",0,28992.4852413028,0
"FT102","190715_Poo_TruePooFK180310_Full2.mzML",0.88497013231681,1981967.56368363,22649.9503768329
"FT102","190715_Poo_TruePooFK180310_Full2.mzML",0.961217070876734,1879063.67521006,19980.5026788218
"FT102","190715_Poo_TruePooFK180310_Full3.mzML",0,288194.625997029,0
"FT102","190715_Poo_TruePooFK180310_Half2.mzML",0.790877191830062,1800259.71898746,18921.4199270317
"FT102","190715_Poo_TruePooFK180310_Half3.mzML",0,263833.239123419,0
"FT102","190715_Poo_TruePooFK180310_Half3.mzML",0,120266.9722552,0
"FT102","190715_Smp_FK180310S62C1-25m_C.mzML",0.999067993865885,501974.897062965,7235.59498279565
"FT102","190715_Smp_FK180310S62C1-25m_C.mzML",0,244637.055716336,0
"FT102","190715_Smp_FK180310S62C1-DCM_C.mzML",0,470822.391729742,0
"FT102","190715_Smp_FK180310S64C1-25m_B.mzML",0.993166985466651,955449.934887081,10569.6709084413
"FT102","190715_Smp_FK180310S64C1-25m_C.mzML",0.660942056124693,440451.213484555,8116.28656175011
"FT102","190715_Smp_FK180310S64C1-DCM_A.mzML",0.332978954562804,1482564.44515115,16596.2537598498
"FT102","190715_Smp_FK180310S64C1-DCM_A.mzML",0.28454764146239,1083788.5076406,11708.9890075633
"FT102","190715_Smp_FK180310S64C1-DCM_B.mzML",0,121383.59322333,0
"FT102","190715_Smp_FK180310S64C1-DCM_C.mzML",0,82290.3865529969,0
"FT102","190715_Smp_FK180310S77C1-25m_B.mzML",0.750386468655772,2931512.14230561,31157.4527906552
"FT102","190715_Smp_FK180310S77C1-25m_B.mzML",0.754487225570168,3701352.61285889,40099.3511366043
"FT102","190715_Smp_FK180310S77C1-25m_C.mzML",0.996602972776528,2162351.8570435,24630.1332730292
"FT102","190715_Smp_FK180310S77C1-DCM_B.mzML",0.632389619268128,3254275.47139776,36595.5046066456
"FT102","190715_Smp_FK180310S77C1-DCM_B.mzML",0.179388766947169,914789.389621735,9314.36623755516
"FT102","190715_Smp_FK180310S80C1-25m_A.mzML",0,450957.39036265,0
"FT102","190715_Blk_KM1906U14-Blk_C.mzML",0,19567.8288165447,0
"FT102","190715_Poo_TruePooFK180310_Full1.mzML",0,31804.8765718751,0
"FT102","190715_Poo_TruePooFK180310_Half1.mzML",0,24517.9798173569,0
"FT102","190715_Smp_FK180310S62C1-25m_A.mzML",0,24630.2872783914,0
"FT102","190715_Smp_FK180310S62C1-25m_B.mzML",0,61926.9808427095,0
"FT102","190715_Smp_FK180310S62C1-DCM_A.mzML",0,129766.764286432,0
"FT102","190715_Smp_FK180310S62C1-DCM_B.mzML",0,120429.926275719,0
"FT102","190715_Smp_FK180310S64C1-25m_A.mzML",0,62984.2704913784,0
"FT102","190715_Smp_FK180310S77C1-25m_A.mzML",0,60406.0432977043,0
"FT102","190715_Smp_FK180310S77C1-DCM_A.mzML",0,86987.0400717072,0
"FT102","190715_Smp_FK180310S77C1-DCM_C.mzML",0,63627.3689605482,0
"FT102","190715_Smp_FK180310S80C1-25m_B.mzML",0,41911.4116550777,0
"FT102","190715_Smp_FK180310S80C1-25m_C.mzML",0,34791.8823051862,0
"FT102","190715_Smp_FK180310S80C1-DCM_A.mzML",0,68450.7528217901,0
"FT102","190715_Smp_FK180310S80C1-DCM_B.mzML",0,34768.9607546339,0
"FT102","190715_Smp_FK180310S80C1-DCM_C.mzML",0,63656.7244127523,0
"FT102","190715_Std_4uMStdsMix1InH2O_1.mzML",0,31471.2653134335,0
"FT102","190715_Std_4uMStdsMix1InH2O_2.mzML",0,24681.2217500405,0
"FT102","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,19091.0716467486,0
"FT102","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,9216.32677174237,0
"FT102","190715_Std_4uMStdsMix2InH2O_1.mzML",0,18924.4341223212,0
"FT102","190715_Std_4uMStdsMix2InH2O_2.mzML",0,23581.2561657155,0
"FT102","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,44737.2612590361,0
"FT102","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,137270.251018172,0
"FT102","190715_Std_H2OinMatrix_1.mzML",0,16747.2098271952,0
"FT102","190715_Std_H2OinMatrix_2.mzML",0,81747.357762441,0
"FT103","190715_Poo_TruePooFK180310_Full2.mzML",0.453411771703163,177548.898320783,2617.41381520254
"FT103","190715_Poo_TruePooFK180310_Full3.mzML",0,23322.5650588404,0
"FT103","190715_Poo_TruePooFK180310_Half2.mzML",0,227840.611173369,0
"FT103","190715_Poo_TruePooFK180310_Half3.mzML",0,48558.8462594673,0
"FT103","190715_Smp_FK180310S62C1-DCM_C.mzML",0,29376.158784518,0
"FT103","190715_Smp_FK180310S64C1-25m_C.mzML",0,39238.0908327177,0
"FT103","190715_Smp_FK180310S64C1-DCM_B.mzML",0,13243.2827477576,0
"FT103","190715_Smp_FK180310S64C1-DCM_C.mzML",0,10756.2487653089,0
"FT103","190715_Smp_FK180310S77C1-25m_B.mzML",0.999044371736451,1160745.07847027,14699.5223468484
"FT103","190715_Smp_FK180310S77C1-25m_C.mzML",0,50335.2299070228,0
"FT103","190715_Smp_FK180310S77C1-DCM_B.mzML",0,31459.8585279435,0
"FT103","190715_Smp_FK180310S80C1-25m_A.mzML",0,17534.0472356379,0
"FT103","190715_Blk_KM1906U14-Blk_C.mzML",0,5650.34254000336,0
"FT103","190715_Poo_TruePooFK180310_Full1.mzML",0,505.749945562347,0
"FT103","190715_Poo_TruePooFK180310_Half1.mzML",0,2100.94231048092,0
"FT103","190715_Smp_FK180310S62C1-25m_A.mzML",0,2143.0135404485,0
"FT103","190715_Smp_FK180310S62C1-25m_B.mzML",0,7371.20994729246,0
"FT103","190715_Smp_FK180310S62C1-25m_C.mzML",0,17565.7790701613,0
"FT103","190715_Smp_FK180310S62C1-DCM_A.mzML",0,4260.30870172055,0
"FT103","190715_Smp_FK180310S62C1-DCM_B.mzML",0,1728.42754150281,0
"FT103","190715_Smp_FK180310S64C1-25m_A.mzML",0,6974.6253878288,0
"FT103","190715_Smp_FK180310S64C1-25m_B.mzML",0,87695.6949982494,0
"FT103","190715_Smp_FK180310S64C1-DCM_A.mzML",0,34214.5665010531,0
"FT103","190715_Smp_FK180310S77C1-25m_A.mzML",0,7898.76638284721,0
"FT103","190715_Smp_FK180310S77C1-DCM_A.mzML",0,2107.98377331943,0
"FT103","190715_Smp_FK180310S77C1-DCM_C.mzML",0,8645.04938846058,0
"FT103","190715_Smp_FK180310S80C1-25m_B.mzML",0,1735.39578671008,0
"FT103","190715_Smp_FK180310S80C1-25m_C.mzML",0,2403.38182350175,0
"FT103","190715_Smp_FK180310S80C1-DCM_A.mzML",0,3380.45891010785,0
"FT103","190715_Smp_FK180310S80C1-DCM_C.mzML",0,3842.82313407375,0
"FT103","190715_Std_4uMStdsMix1InH2O_1.mzML",0,12759.3604744775,0
"FT103","190715_Std_4uMStdsMix1InH2O_2.mzML",0,7441.09756464662,0
"FT103","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,768.339191234089,0
"FT103","190715_Std_H2OinMatrix_2.mzML",0,956039.376798332,0
"FT104","190715_Poo_TruePooFK180310_Full3.mzML",0,45134.9069841243,0
"FT104","190715_Poo_TruePooFK180310_Half2.mzML",0,37755.7854141183,0
"FT104","190715_Smp_FK180310S62C1-25m_C.mzML",0,120732.856696121,0
"FT104","190715_Smp_FK180310S62C1-DCM_A.mzML",0,23344.9155627266,0
"FT104","190715_Smp_FK180310S64C1-25m_A.mzML",0,27866.5472001899,0
"FT104","190715_Smp_FK180310S64C1-DCM_A.mzML",0.996143408230348,3822014.93447435,41623.7673917925
"FT104","190715_Smp_FK180310S64C1-DCM_B.mzML",0,326312.941146642,0
"FT104","190715_Smp_FK180310S64C1-DCM_C.mzML",0,655134.995159566,0
"FT104","190715_Smp_FK180310S77C1-DCM_B.mzML",0,35557.4524011761,0
"FT104","190715_Smp_FK180310S80C1-25m_A.mzML",0,1140396.52231896,0
"FT104","190715_Blk_KM1906U14-Blk_C.mzML",0,11663.6264644852,0
"FT104","190715_Poo_TruePooFK180310_Full1.mzML",0,10194.1802285619,0
"FT104","190715_Poo_TruePooFK180310_Full2.mzML",0,23529.9177102242,0
"FT104","190715_Poo_TruePooFK180310_Half1.mzML",0,10310.4356352086,0
"FT104","190715_Poo_TruePooFK180310_Half3.mzML",0,25508.2465175483,0
"FT104","190715_Smp_FK180310S62C1-25m_A.mzML",0,12060.3303732346,0
"FT104","190715_Smp_FK180310S62C1-25m_B.mzML",0,18867.8938222174,0
"FT104","190715_Smp_FK180310S62C1-DCM_B.mzML",0,18272.551285712,0
"FT104","190715_Smp_FK180310S62C1-DCM_C.mzML",0,213132.752980113,0
"FT104","190715_Smp_FK180310S64C1-25m_B.mzML",0,371294.031107366,0
"FT104","190715_Smp_FK180310S64C1-25m_C.mzML",0,228159.288537353,0
"FT104","190715_Smp_FK180310S77C1-25m_A.mzML",0,16999.5834773192,0
"FT104","190715_Smp_FK180310S77C1-25m_B.mzML",0,37436.2401165385,0
"FT104","190715_Smp_FK180310S77C1-25m_C.mzML",0,372766.144828975,0
"FT104","190715_Smp_FK180310S77C1-DCM_A.mzML",0,25238.6555234082,0
"FT104","190715_Smp_FK180310S77C1-DCM_C.mzML",0,26201.1099808756,0
"FT104","190715_Smp_FK180310S80C1-25m_B.mzML",0,11983.4897665819,0
"FT104","190715_Smp_FK180310S80C1-25m_C.mzML",0,10440.5922856503,0
"FT104","190715_Smp_FK180310S80C1-DCM_A.mzML",0,8967.54313554894,0
"FT104","190715_Smp_FK180310S80C1-DCM_B.mzML",0,7761.22531211236,0
"FT104","190715_Smp_FK180310S80C1-DCM_C.mzML",0,11404.5330488477,0
"FT104","190715_Std_4uMStdsMix1InH2O_1.mzML",0,14486.564144142,0
"FT104","190715_Std_4uMStdsMix1InH2O_2.mzML",0,83571.5914106164,0
"FT104","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,10495.3411290972,0
"FT104","190715_Std_4uMStdsMix2InH2O_1.mzML",0,11340.9215314705,0
"FT104","190715_Std_4uMStdsMix2InH2O_2.mzML",0,4775.02296346921,0
"FT104","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,12958.6453541461,0
"FT104","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,4073.59683052992,0
"FT104","190715_Std_H2OinMatrix_1.mzML",0,6172.1741958023,0
"FT104","190715_Std_H2OinMatrix_2.mzML",0,27563.0456701866,0
"FT105","190715_Poo_TruePooFK180310_Full3.mzML",0,122979.187657744,0
"FT105","190715_Poo_TruePooFK180310_Half2.mzML",0,39233.6061032936,0
"FT105","190715_Smp_FK180310S62C1-25m_C.mzML",0,57095.0578712076,0
"FT105","190715_Smp_FK180310S62C1-DCM_A.mzML",0,8870.31363781635,0
"FT105","190715_Smp_FK180310S62C1-DCM_C.mzML",0,92897.7555533648,0
"FT105","190715_Smp_FK180310S64C1-25m_B.mzML",0.988416222342827,6030098.56910229,67724.2140865019
"FT105","190715_Smp_FK180310S64C1-25m_B.mzML",0.986301884542532,964066.910139829,9862.18652575719
"FT105","190715_Smp_FK180310S64C1-DCM_A.mzML",0.999465327268181,14756458.0454635,154632.080824748
"FT105","190715_Smp_FK180310S64C1-DCM_B.mzML",0,363631.896340519,0
"FT105","190715_Smp_FK180310S64C1-DCM_C.mzML",0.996947943160935,1436283.21190685,15785.9331730446
"FT105","190715_Smp_FK180310S80C1-25m_A.mzML",0,446947.977241606,0
"FT105","190715_Smp_FK180310S80C1-25m_A.mzML",0,96955.9377411455,0
"FT105","190715_Blk_KM1906U14-Blk_C.mzML",0,10098.7709300988,0
"FT105","190715_Poo_TruePooFK180310_Full1.mzML",0,3897.17394967226,0
"FT105","190715_Poo_TruePooFK180310_Full2.mzML",0,69380.2555786557,0
"FT105","190715_Poo_TruePooFK180310_Half1.mzML",0,7837.38394094352,0
"FT105","190715_Poo_TruePooFK180310_Half3.mzML",0,47610.2191564217,0
"FT105","190715_Smp_FK180310S62C1-25m_A.mzML",0,9538.82796758413,0
"FT105","190715_Smp_FK180310S62C1-25m_B.mzML",0,16937.2170923678,0
"FT105","190715_Smp_FK180310S62C1-DCM_B.mzML",0,4403.95267777843,0
"FT105","190715_Smp_FK180310S64C1-25m_A.mzML",0,12173.046860992,0
"FT105","190715_Smp_FK180310S64C1-25m_C.mzML",0,386017.731395975,0
"FT105","190715_Smp_FK180310S77C1-25m_A.mzML",0,11753.4697387083,0
"FT105","190715_Smp_FK180310S77C1-25m_B.mzML",0,14923.0279443394,0
"FT105","190715_Smp_FK180310S77C1-25m_C.mzML",0,511116.843847185,0
"FT105","190715_Smp_FK180310S77C1-DCM_A.mzML",0,12288.1459491113,0
"FT105","190715_Smp_FK180310S77C1-DCM_B.mzML",0,50737.9611200821,0
"FT105","190715_Smp_FK180310S77C1-DCM_C.mzML",0,19234.6922011934,0
"FT105","190715_Smp_FK180310S80C1-25m_B.mzML",0,7160.38157311198,0
"FT105","190715_Smp_FK180310S80C1-25m_C.mzML",0,8009.79691375839,0
"FT105","190715_Smp_FK180310S80C1-DCM_A.mzML",0,6376.55808246834,0
"FT105","190715_Smp_FK180310S80C1-DCM_C.mzML",0,6728.05333412101,0
"FT105","190715_Std_4uMStdsMix1InH2O_1.mzML",0,13416.2204717491,0
"FT105","190715_Std_4uMStdsMix1InH2O_2.mzML",0,7504.16138207313,0
"FT105","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,7332.04636057443,0
"FT105","190715_Std_4uMStdsMix2InH2O_1.mzML",0,9832.44970929949,0
"FT105","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,11810.386339305,0
"FT105","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,1652.74051331775,0
"FT105","190715_Std_H2OinMatrix_1.mzML",0,6531.32133754005,0
"FT105","190715_Std_H2OinMatrix_2.mzML",0,17520.9111393206,0
"FT106","190715_Poo_TruePooFK180310_Full3.mzML",0,102614.519090928,0
"FT106","190715_Poo_TruePooFK180310_Half2.mzML",0,11453.2862497326,0
"FT106","190715_Poo_TruePooFK180310_Half2.mzML",0,7739.90088152792,0
"FT106","190715_Smp_FK180310S62C1-25m_B.mzML",0,51475.3846794181,0
"FT106","190715_Smp_FK180310S62C1-25m_C.mzML",0,43450.6333103403,0
"FT106","190715_Smp_FK180310S62C1-DCM_A.mzML",0,34633.9388476536,0
"FT106","190715_Smp_FK180310S64C1-25m_A.mzML",0,12047.3181541804,0
"FT106","190715_Smp_FK180310S64C1-25m_B.mzML",0.999974048952008,2380688.76867521,27861.252466985
"FT106","190715_Smp_FK180310S64C1-25m_B.mzML",0.999555747515982,547714.249044269,7066.00381625071
"FT106","190715_Smp_FK180310S64C1-DCM_B.mzML",0,93500.4303992912,0
"FT106","190715_Smp_FK180310S77C1-DCM_C.mzML",0,43585.9253049158,0
"FT106","190715_Smp_FK180310S80C1-25m_A.mzML",0,44626.2399167418,0
"FT106","190715_Blk_KM1906U14-Blk_C.mzML",0,11287.169822081,0
"FT106","190715_Poo_TruePooFK180310_Full1.mzML",0,8098.82683418179,0
"FT106","190715_Poo_TruePooFK180310_Full2.mzML",0,12433.8384670634,0
"FT106","190715_Poo_TruePooFK180310_Half1.mzML",0,9027.10527298134,0
"FT106","190715_Poo_TruePooFK180310_Half3.mzML",0,17163.7665424142,0
"FT106","190715_Smp_FK180310S62C1-25m_A.mzML",0,8664.57065616362,0
"FT106","190715_Smp_FK180310S62C1-DCM_B.mzML",0,76145.6326907799,0
"FT106","190715_Smp_FK180310S62C1-DCM_C.mzML",0,45547.6991876699,0
"FT106","190715_Smp_FK180310S64C1-25m_C.mzML",0,16785.8126015039,0
"FT106","190715_Smp_FK180310S64C1-DCM_A.mzML",0,65610.697709918,0
"FT106","190715_Smp_FK180310S64C1-DCM_C.mzML",0,46939.1161982454,0
"FT106","190715_Smp_FK180310S77C1-25m_A.mzML",0,13125.5747127663,0
"FT106","190715_Smp_FK180310S77C1-25m_B.mzML",0,13013.7850863039,0
"FT106","190715_Smp_FK180310S77C1-25m_C.mzML",0,11381.4471161291,0
"FT106","190715_Smp_FK180310S77C1-DCM_A.mzML",0,43898.3603160121,0
"FT106","190715_Smp_FK180310S77C1-DCM_B.mzML",0,76645.2813006639,0
"FT106","190715_Smp_FK180310S80C1-25m_B.mzML",0,17054.2590977047,0
"FT106","190715_Smp_FK180310S80C1-25m_C.mzML",0,9782.76287243515,0
"FT106","190715_Smp_FK180310S80C1-DCM_A.mzML",0,8799.84425442712,0
"FT106","190715_Smp_FK180310S80C1-DCM_B.mzML",0,11270.9334787261,0
"FT106","190715_Smp_FK180310S80C1-DCM_C.mzML",0,8402.12702728435,0
"FT106","190715_Std_4uMStdsMix1InH2O_1.mzML",0,11580.5586296357,0
"FT106","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,8415.14053028496,0
"FT106","190715_Std_4uMStdsMix2InH2O_1.mzML",0,9939.82324834354,0
